,Unnamed: 0,smiles
419,419,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3(C)C2(C)CC32CCCCC(=O)C2(C)C)C1=O
420,420,COC(=O)C1=C(C)C2(C)C(CCC3(C)C4(C)C(=O)C(C)(CC23C)C4=O)C(C)(C)C1=O
421,421,COC(=O)C1=CC2(C)CCC34C(C)(C)C3(C)C(C)(C)C(=O)CCC(C)(C2=O)C4(C)C1=O
422,422,COC(=O)C1=CC2(C)CC3CCC4(C)CCC(=O)C(C)(C)C4(C)C3(C)C(C)(C1=O)C2=O
423,423,COC(=O)C1=CC2(C)CC3C4(C)CCC(=O)CC(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
424,424,COC(=O)C1=CC2(C)C(=O)C3(C)CCC4=C(C)C(C)(CCC4(C)C)C3C(C)(C1=O)C2=O
425,425,C=C1CCC2(C)C(CCC3(C)C4(C)C(=O)C(C(=O)OC)=CC(C)(C4=O)C(=O)C23C)C1(C)C
426,426,COC(=O)C1=C(C)C2(C)CCC(C)(C)C(C(C)C(=O)C(C)(C)C)(C1=O)C2=O
427,427,CC(=O)OC(=O)C1=C(C)C2(C)CC3C4CCC(C)(C)CCC4(C)CC3C(C)(C1=O)C2=O
428,428,COC(=O)C1=CC2(C)C(=O)C(CC(C)=O)(C=CC3(C)C2CC2(C)CCC(C)(C)C3(C)C2)C1=O
429,429,COC(=O)C1=CC2(C)CC3(C)C(=O)C4(C)CCC(C)(C4)C(C)(C)C3(C)C(C)(C1=O)C2=O
430,430,COC(=O)C1=CC2(C)CC3C4CCCC(=O)C(C)(C)C(CCC3(C)C(C)(C1=O)C2=O)C4
431,431,CCC(C)OC(=O)C1=CC2(C)CC3C(C(=O)C4(C)CCCCC34C)C(C)(C1=O)C2=O
432,432,COC(=O)C1=CC2(C)C(=O)C3(C)CCC4CCC(C)(C)C(=O)C4(C)CCC3(C)C(C)(C1)C2=O
433,433,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
434,434,COC(=O)C1=C(C)C2(C)CC3(C)C4(C)CC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
435,435,COC(=O)C1=C(C)C2(C)CC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
436,436,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
437,437,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1(C)C3(C)CC(CCC21C)C(=O)C3(C)C
438,438,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC23C)C1=O
439,439,COC(=O)C1=CC2(C)CC3CCC4(C)C=C(C)C(=O)C4(C)CCC3(C)C(C)(C1=O)C2=O
440,440,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1C(C)(CC3(C)CC(C)(C(C)=O)CCC13C)C2C
441,441,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4CC(C)(C)CCC4(C)CCC23C)C1=O
442,442,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3(C)CCC4C(C)(C)C(=O)CC4(C)C32C)C1=O
443,443,COC(=O)C1=CC2(C)C(=O)C(C)(C(=O)C1=O)C1(C)CCC3C(C)(C)CCCC3(C)C1=C2C
444,444,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3C(C)(C)CCC(=O)C4CCC3(C)C42C)C1=O
445,445,COC(=O)C1=CC2(C)CC3(C)C(C)(C)C(C)(C)C(=O)CCC3(C)C(C)(C1=O)C2=O
446,446,COC(=O)C1=CC2(C)C(=O)C(C)(CC3C4(C)CCCC(=O)C(C)(C)C4CCC32C)C1=O
447,447,COC(=O)C1=C(C)C2(C)CC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
448,448,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
449,449,COC(=O)C1=C(C(C)=O)C2(C)C(=O)C(CCC3(C)C2CCC2(C)CCCC23C)C1=O
450,450,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1(C)CCC3C(C)(C)C(=O)CCC3(C)C21
451,451,COC(=O)C1=C(C)C2(C)CC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
452,452,COC(=O)C1=CC2(C)C(=O)C3(C)C(=O)C(C)(C1=O)C1(C)C(C)(C)C(=O)CCC1(C)C2CC3(C)C
454,454,CCC(=O)C12CCC3CC1(C)CCC1(C)CC(C)(C(=O)C31C)C(C)=C(C(=O)OC)C2=O
455,455,COC(=O)C1=C(C)C2(C)CC3(C)C(C(C)(C1=O)C2=O)C1(C)C(C)(C)C(=O)CCCC31C
456,456,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(=O)C1(C)C2C(C)(C)C2CC(C)(C)CCC21C
457,457,COC(=O)C1=CC2(C)C(=O)C3C4(C)CCC(C)(C)C(C)C4CCC3(C)C(C)(C1=O)C2=O
458,458,COC(=O)C1=C(C)C(=O)C23CCC(C)(C)CC(C)(C(=O)C(C)(C)C2)C(C)(C1=O)C3(C)C
459,459,COC(=O)C1=C(C)C2C(=O)C(C)(CC3C2(C)CCC2C(C)(C)C(=O)CCC23C)C1=O
460,460,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(C)(C)C1C(C)(C)C(=O)CC(C)(C)C12C
461,461,COC(=O)C1=C(C)C2(C)CC3(CCC4(C)C(C)(C)C(=O)CCC43C)C(C)(C1=O)C2=O
462,462,COC(=O)C1=CC2(C)C(=O)C3(C)CC(C)(C)C(C)(C)CCC3(C)C(C)(C1=O)C2=O
463,463,COC(=O)C1=C(C)C2(C)CCC3(C(=O)C4(C)CCC(C)(C)C3C4(C)C)C(C)(C1=O)C2=O
464,464,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
465,465,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)C3CCC(C)(CCC1(C(C)=O)C2C)C3
466,466,COC(=O)C1=C(C)C2(C)C(=O)C3C4(C)CCC(C)(C)CC4CCC3(C)C(C)(C1=O)C2=O
467,467,COC(=O)C1=CC2(C)CC3(C)C(CCC4C(C)(C)C(=O)CC(C)C43C)C(C)(C1=O)C2=O
469,469,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C2(C)CCC2(C)C(C)C(=O)CCC23C)C1=O
470,470,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3C(C)(C)C(=O)CC3(C)C1C2(C)C
471,471,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(=O)C1(C)CCC3CCC(C)(C)CC3(C)C21C
472,472,COC(=O)C1=CC2(C)C(=O)C(CC=C(C)C)(CC3(C)C4C(CCC(=O)C4(C)C)C23C)C1=O
473,473,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CC3C(C)(C)C(=O)CCC3(C)C1(C)C2(C)C
474,474,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)C(C)(CCC(=O)C(C)(C)C1(C)C)C2C
475,475,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1CCC3(C)C(C)(C)C(=O)CC3(C)C12C
477,477,COC(=O)C1=C(C)C2(C)CCC3(CCCC4C(C)(C)C(=O)CCC43C)C(C)(C1=O)C2=O
478,478,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1(C)CCC3C(C)(C)C(=O)CC3(C)C21
479,479,COC(=O)C1=CC2(C)CC3C(C)(CCC4(C)C(C)(C)C=CC(=O)C34C)C(C)(C1=O)C2=O
481,481,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3C(C)(C)CCC3(C)C1(C)C2=O
482,482,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1C3CCC(=O)C(C)(C)C3CCC12C
483,483,COC(=O)C1=CC2(C)CC3(C)C(C)(C)C4(C)CCC(=O)C4(C)CC3(C)C(C)(C1=O)C2=O
484,484,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
485,485,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3(C)CCC3(C)CCCC2C1
486,486,COC(=O)C1=CC2(C)CC3(C)CCC4C(C)(C)CCC(=O)C4(C)C3(C)C(C)(C1=O)C2=O
487,487,COC(=O)C1=CC2(C)CC3CCC4(C)C(C)(C)C(=O)CCC4(C)C3(C)C(C)(C1=O)C2=O
488,488,COC(=O)C1=CC2(C)CC3C4(C)CCCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
489,489,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
490,490,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(C)(C)C(=O)CC4CCC3(C)C(C)(C1=O)C2=O
491,491,CC(=O)OC(=O)C1=C(C)C2(C)C(=O)C(C)(C1)C1(C)C3C(=O)C(C)(C)CCC1(C)C3C2C
492,492,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1(C)C3CCC(=O)C(C)(C)C3CCC21C
493,493,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3C(C)(C)CCCC3(C)C1(C)C2=O
494,494,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
495,495,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
496,496,COC(=O)C1=CC2(C)CC3(C)C(=O)C(C)(C1C2=O)C1C(C)(C)C(C)(C)C(=O)CCC13C
497,497,COC(=O)C1=CC2(C)CC3(C)CCC4C(C)(C)C(=O)CCC4(C)C3(C)C(C)(C1=O)C2=O
498,498,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
499,499,COC(=O)C1=CC2(C)CCC3C(C)(C)C4(C)CCC(=O)CC4C(C)(C)C3(C)C(C)(C1=O)C2=O
500,500,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CC3(C)CCC(=O)C(C)(C)C3CC1C2(C)C
501,501,COC(=O)C1=C(C)C2(C)CCC3(CCC4C(=O)CC(C)(C)C4C3(C)C)C(C)(C1=O)C2=O
502,502,COC(=O)C1=CC2(C)CC(C)(C3(C)CCC4C(C)(C)C(=O)CC43C)CC(C)(C1=O)C2=O
503,503,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
504,504,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC(=O)C2(C)C2(C)CCCC(C)(C)C12
505,505,COC(=O)C1=CC2(C)C(=O)C(C)(C=C3C(C)(C)CC4C(C)(C)C(=O)CCC4(C)C32C)C1=O
506,506,COC(=O)C1=C(C)C2(C)CC3(C)C4CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
507,507,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC3(C)CCC(=O)CCC3(C)C2C1
508,508,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4(C)CCC4(C)CCC(=O)CC23C)C1=O
509,509,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(C)(C)C1(C)C3C(CCC21)CC(=O)C3(C)C
510,510,COC(=O)C1=CC2(C)CC3C4(C)CCC(C)(C)C(CCC3(C)C(C)(C1=O)C2=O)C4=O
511,511,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1C2(C)CCCC1(C)C1(C)CCC(C)(C)C1=O
512,512,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(=O)C1(C)C2(C)CCC2(C)CCC(C)(C)C21C
513,513,COC(=O)C1=CC(C)(C)CC2C(=O)C3(C)CC(=O)C(C)(C)C(C)(CCC2(C)C1=O)C3
514,514,COC(=O)C1=C(C)C2(C)CC3(C)C(CCC4C(C)(C)C(=O)CCC43C)C(C)(C1=O)C2=O
515,515,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1C3(C)CCC4C(=O)CCC4(C)C3CCC12C
516,516,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CC3C4CC(=O)C(C)(C)C4CCC3(C)C21C
517,517,COC(=O)C1=C(C)C2(C)C3(C)CCC(=O)C(C)(C)C3CCC2(C)C2(C)C(=O)C2(C)C1=O
518,518,COC(=O)C1=C2C3(C)CCC4C(C)(C)C(=O)CCC4(C)C(C)(C2(C)C)C(C)(C1=O)C3=O
519,519,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3CC4CCC(C)(CC(=O)C4(C)C)C32C)C1=O
520,520,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1C2CCC12C(C)(C)CCCCC(=O)C2(C)C
521,521,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC23C)C1=O
522,522,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3C(CC(=O)C3(C)C)C1(C)C2(C)C
523,523,COC(=O)C1=CC2(C)CC3C4(C)CCC(=O)C(C)(CC(C)(C)C4)C3(C)C(C)(C1=O)C2=O
524,524,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3CC(C)(C)C(C)(C)C3(C)C1(C)C2=O
525,525,COC(=O)C1=CC2(C)CCC3(C)CCC4C(=O)C(C)(C)CCC4(C)C3C(C)(C1=O)C2=O
526,526,COC(=O)C1=C2C(C)(C)C3(C)CCC4(C)C2(C)C(=O)C(C)(CCC(=O)C(C)C34C)C1=O
527,527,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1C3CCC(C)(C)CC(=O)C3(C)CCC12C
528,528,COC(=O)C1=C(C)C2(C)CC3(C)C(CCC4C(C)(C)C(=O)CCC43C)C(C)(C1=O)C2=O
529,529,COC(=O)C1=CC2(C)CC3(C)C(C)(CC4(C)CCC(=O)C(C)(C)C43C)C(C)(C1=O)C2=O
530,530,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C13CCC1C(C)(C)CCC(C)(C)C3)C2=O
531,531,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3C4(C)CCC(=O)C(C)(C)C4CCC32C)C1=O
532,532,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4CCC(=O)C(C)(C)C4(C)CCC23C)C1=O
533,533,COC(=O)C1=CC2(C)C(=O)C(C)(C(=O)CC3(C)C4(C)CCC(C)(C)C4CCC23C)C1=O
534,534,COC(=O)C1=C(C)C2(C)CC3C4(CCC(=O)C(C)(C)C4)CCC3(C)C(C)(C1=O)C2=O
535,535,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
536,536,COC(=O)C1=C(C)C2(C)CC3(C)CCC4C(C)(C)C(=O)CCC4(C)C3C(C)(C1=O)C2=O
537,537,COC(=O)C1=C(C)C2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
538,538,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3C(C)(C)C(C)(C)C1(C)CCC32C
539,539,COC(=O)C1=CC2(C)CC3(C)C(C(C)(C)CC4C(C)(C)C(=O)CCC43C)C(C)(C1=O)C2=O
540,540,COC(=O)C1=CC2(C)CC3CCC4(C)CCC(=O)C(C)(C)C4(C)CC3C(C)(C1=O)C2=O
541,541,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)CCC4C(=O)CCCC4(C)CCC32C)C1=O
542,542,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
543,543,COC(=O)C1=CC2(C)C(=O)C3(C)C4C(C)(CCC2(C)C(C1=O)C3(C)C)CC(=O)C4(C)C
544,544,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)C(CC3C(C)(C)C(=O)CCC31C)C2(C)C
545,545,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CC2(C)CCC2(C)C1CC(=O)C2(C)C
546,546,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
547,547,COC(=O)C1=C(C)C2(C)CC3(C)C4(C)CC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
548,548,COC(=O)C1=CC2(C)CC3C(C)(CCCC4(C)C(C)(C)C(=O)CCC34C)C(C)(C1=O)C2=O
549,549,COC(=O)C1=CC2(C)CC3(C)C(C)(C)C4(C)C(C)C(=O)CCC4C3(C)C(C)(C1=O)C2=O
550,550,COC(=O)C1=CC2(C)CC3C4(C)CCC(=O)C(C)(C)C4CCCC3(C)C(C)(C1=O)C2=O
551,551,COC(=O)C1=CC2(C)CC3CC4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
552,552,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC23C)C1=O
553,553,CC(C)(C)OC(=O)C1=CC2(C)CC3C4(C)CCC(=O)C(C)(C)C4CC3(C)C(C)(C1=O)C2=O
554,554,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3(C)C(C)(C)CCC3(C)C1(C)C2=O
555,555,COC(=O)C1=C(C)C2(C)CC3C4C(CCC3C(C)(C1=O)C2=O)C(C)(C)CC(=O)C4(C)C
556,556,COC(=O)C1=CC2(C)C(=O)C3CCC4(C)CCC(C)(C)CC4(C)CCC3C(C)(C1=O)C2=O
557,557,COC(=O)C1=C(C)C2(C)CC34C(=O)C(CCC(=O)C3(C)C)CCC4(C)C(C)(C2=O)C1C
558,558,COC(=O)C1=CC2(C)CC3C4CCC(=O)C(C)(C)C4(C)C(C)(C)CC3(C)C(C)(C1=O)C2=O
559,559,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC(C)(C)C3C(=O)CCC3(C)C21C
560,560,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C2CCC2(C)CCC(=O)C(C)(C)C23C)C1=O
561,561,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC23C)C1=O
562,562,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
563,563,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
564,564,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3C(C)(C)CCCC3(C)C1(C)C2=O
565,565,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC23C)C1=O
566,566,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
567,567,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(C)(C)C21CCC(=O)CC(C)(C)C1(C)C
568,568,COC(=O)C1=CC2(C)CC3C(C)(C)CCC4(C)C(C)(C)C(=O)CCC4(C2=O)C3(C)C1=O
569,569,COC(=O)C1=CC2(C)CC3(C)C4CC(=O)C(C)(C)C4(C)CCC3(C)C(C)(C1=O)C2=O
570,570,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3(C)C2(C)CC2CC(=O)CC(C)(C)C23C)C1=O
571,571,CCC12CC3(C)C(=O)C1C(C)(C)C(=O)C1(C)CCCC2(C)C1(C)C(=O)C(C(=O)OC)=C3C
572,572,COC(=O)C1=CC2(C)CC3(C)C4(C)CC(C)(C)CC(=O)C4CCC3(C)C(C)(C1=O)C2=O
573,573,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC23C)C1=O
574,574,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC23C)C1=O
575,575,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1(C)C(C)(C)C(C)(C)C(=O)CCC21C
576,576,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC23C)C1=O
578,578,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CC3C(CC(C)(C)C3(C)C)C1(C)C2=O
579,579,CCC12C(=O)C(C(=O)OC)=C(C)C(C)(C1=O)C(C)(C)C(C(C)(C)C1CCC1(C)C)C2=O
580,580,COC(=O)C1=C(C)C2(C)CC3CC4(C)C(=O)CCC4(C)C(C)(C)C3(C)C(C)(C1=O)C2=O
581,581,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4(C)CCC(C)(C)C(=O)C4CCC23C)C1=O
582,582,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)C1(C)C2CCC2C(C)(C)C(=O)CCC21C
583,583,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
585,585,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
586,586,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3C(CCCC(=O)C3(C)C)C1C2(C)C
587,587,CCCC(=O)C12C(=O)C(C(=O)OC)=C(C)C(C)(C1=O)C(C)(C)C1C2CCCC1(C)C
588,588,COC(=O)C1=CC2(C)CCC3(CC(C)(C)C(C)(C)C3C(C)CC(C)=O)C(C)(C1=O)C2=O
589,589,COC(=O)C1=CC2(C)CC3C4(C)CCC(C)(C)CCC4(C)C(=O)C3(C)C(C)(C1=O)C2=O
590,590,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
591,591,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC(=O)C(C)(C)C(C)(C)C1C2(C)C
592,592,COC(=O)C1=CC2(C)CC3C(C)(CCC4(C)C(C)(C)CCC(=O)C34C)C(C)(C1=O)C2=O
593,593,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)C(=O)C2(C)C(C)(C)CCC(C)(C)C1(C)C
594,594,COC(=O)C1=C(C)C2(C)C(=O)C(CC(C)=O)(CC3(C)CCC(C)(C)C3C2(C)C)C1=O
595,595,COC(=O)C1=CC2(C)CC3(C)CCC4C(C)(C)C(=O)CCCC4(C)C3C(C)(C1=O)C2=O
596,596,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
597,597,COC(=O)C1=C(C(F)(F)F)C2(C)C(=O)C(C)(C1=O)C1(C)CCC(=O)C(C)(C)C1(C)C2(C)C
598,598,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
599,599,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC23C)C1=O
600,600,COC(=O)C1=CC2(C)CC3(C)C2C(C)(C1=O)C(=O)C1CCC(C)(C)C(C)(C)C1C3(C)C
601,601,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1(C)CCC3C2C1(C)CCC(=O)C3(C)C
602,602,COC(=O)C1=C(C)C2(C)C(=O)C3C(C)(C)C(CC(C)=O)C(C)(C)CC3(C)C(C)(C1)C2=O
603,603,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C2CCCC2C(C)(C)C(=O)CCC23C)C1=O
604,604,COC(=O)C1=CC2(C)CC3(C)C(C)(CC4(C)C(C)(C)C(=O)CCC43C)C(C)(C1=O)C2=O
605,605,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1(C)C(=O)CCC(C)(C)C(C)(C)C21C
607,607,COC(=O)C1=CC2(C)CC3(C)CCC4(C)C(=O)C(C)(CC4(C)C)C3(C)C(C)(C1=O)C2=O
608,608,COC(=O)C1=C2C3CCC(=O)C2(C)CCC(C)(C)C2(C)C(C)(C1=O)C(=O)C3(C)C2(C)C
609,609,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3CCC(C)(CCC(=O)C3(C)C)C21
610,610,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
611,611,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(=O)C1(C)C(C(C)C)C3(C)CCC3CCC21C
612,612,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3C2(C)CCC2CCC(=O)C(C)(C)C23C)C1=O
613,613,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(=O)C1(C)CC3(C)CC(C)(C)CCCC3(C)C21
614,614,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)C(CCC3C(C)(C)C(=O)CCC31C)C2(C)C
615,615,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
616,616,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(=O)C1(C)C2(C)CCC(C)(C)C2(C)CC21C
617,617,COC(=O)C1=CC2(C)CC3C4(C)CCCC(C)(C)CC4CCC3(C)C(C)(C1=O)C2=O
618,618,COC(=O)C1=CC2(C)CC3CCC4(C)CCC(=O)C(C)(C)C4(C)C3(C)C(C)(C1=O)C2=O
619,619,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CC3CCCC(=O)C3CCC1(C)C2(C)C
620,620,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC3C(CCCC3(C)C)C1(C)C2=O
621,621,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCCC3C(C)(C)CCC3(C)C1(C)C2=O
622,622,COC(=O)C1=CC2(C)C(C)(C)C3(C)CCC4CCC(=O)C4(C)C3(C)C(C)(C1=O)C2(C)C
623,623,COC(=O)C1=CC2(C)CC3(C)C(C)(CCC4(C)CCCCC(=O)C43C)C(C)(C1=O)C2=O
624,624,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCCCCC3(C)C(=O)CCC3(C)C21C
625,625,COC(=O)C1=CC2(C)CC3C4C(C)(C)CC(=O)CC(C)(C)C4(C)C3(C)C(C)(C1=O)C2=O
626,626,CCC(OC)C1=CC2(C)CC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
627,627,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
629,629,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC3C(C)(C)CCC3(C)C1(C)C2=O
630,630,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4(C)C=CC(=O)C(C)(C)C4(C)CCC23C)C1=O
