,Smiles
12372,CC(=O)C1C(=O)C2CC(C)(C(=O)CC3C4=CC=C(O)C(Br)=CC3=C4)CCC2(C)C1=O
12373,C#CCc1c(O)c2ccccc2c2c(C(=O)OC)c(C#CC(=O)OC(C)(C)C)ccc12
12374,CCc1c2ccccc2c(OC(C)=O)c2c1c(C(=O)OC)c(O)c(C)[n+]2CC
12375,CC(=O)C(C)(C)OC(=O)c1cc2ccc3c(c2c(C)c1O)CCC3=O
12376,Cc1ccc(Br)c2c(C(=O)OCC(C)(C)C)c(O)c(=O)oc(=O)c12
12377,C=C1C=C2C(C)(C)C(=O)CCC2(C)C2C(=O)C(C)(C)C(C)=C(C(=O)OC)C12O
12378,Cc1cc(C)c(O)c(C(=O)C2=C(Br)C3(C)CCC(C)(C)C(=O)C2C(=O)C3=O)c1
12379,COC(=O)C1=C(C)C=C(C)C(=O)C1c1c(C(C)(C)C)c(O)c2ccccc2[n+]1C
12380,CCC#Cc1cc2c(=O)c(O)c(C(=O)OC)c(C)c(-c3ccccc3C)c2o1
12381,CC1=C2CC(O)C3(C)OC(=O)C3C3(C)C(C)CC(C)(C2CCC2(C)C(=O)C=CC(=O)C2=O)C13
12382,COC(=O)c1c(C)c2c(ccc3c4c(ccc32)C(C)(C)C(=O)CC4=O)cc(O)c1=O
12383,COC(=O)C1=C(C)C2(C)CCC(=O)C(C)(C)C2C(c2ccc(Br)cc2O)C1=O
12384,COC(=O)C1=C(c2ccccc2)C(=O)c2cc(O)c3ccccc3c2C1=O
12385,CC(C)(C)CC(=O)c1cnc2c(O)c3ccccc3oc1-2
12386,COC(=O)C(=CCC(C)(C)C)C(=O)c1c(C#N)cc2ccc3c(O)c3c12
12387,CCc1cc2ccc3c(c2c(C(C)=O)c1O)C(=O)C(C)(C)C(=O)CC3=O
12388,CCCCc1oc(=O)c(C(=O)OC(C)(C)C)c2cc(C)c(O)c(C)c12
12389,COC(=O)c1ccccc1C=C1Cc2c(c(C(=O)OC)c(O)c3ccccc23)C1=O
12390,COC(=O)c1cc2c(C(C)=O)c(O)c3cc(C)ccc3c2oc1=O
12391,CC1=CCC(=O)C2(C)C(=O)C(C(=O)OCc3ccc(Br)cc3)C(O)C(=O)C12C
12392,COC(=O)C1=C(C)C(=O)c2cc3ccc(Br)cc(O)c-3c2C1=O
12393,COC(=O)c1c(=O)c(C(CC#N)c2ccccc2)c(O)c2ccccc2[n+]1C(C)C
12394,COC(=O)c1cc2c(c(O)c1C(=O)C(C)=O)CCC(=O)c1cc(Br)ccc1-2
12395,CC1(C)C=C2CCC3C(CCC4(O)OC(=O)CCC34C)C2(C)C(=O)CC1=O
12396,COC(=O)c1c(C)cc(C)c(C(C)=O)c1-c1nc2ccccc2c(O)c1C
12397,COC(=O)c1cc2cc3c(c(O)c2oc1=O)CC(C)(C)CC3=O
12398,C=C1CC2(O)C(=O)C(C(=O)OC)=C(OC(C)=O)C1(C)c1c2ccc2ccccc12
12399,C=C(C)c1ccc2c3cc(C(=O)CC(C)=O)c=3c(O)cc(=O)oc2c1
12400,CCC(C)(C)c1cc(O)c2c(C(=O)OC)c(C(=O)OC)ccc2c1
12401,CCN(CC)S(=O)(=O)c1c(C(=O)OC)c(Cl)c2c(O)c(C)cc(C)c2c1C
12402,COc1ccc(O)c2c1CC(=O)C(=Cc1ccc(C#N)cc1Br)C2=O
12403,COC(=O)c1c(=O)oc(CCC(C)=O)c2c1c(C)c(O)c1ccccc12
12404,CC(OC(=O)c1cc(C)cc2c(=O)c(O)c(C)cc(C)c12)=C(C)C(=O)[SH](C)(C)=O
12405,CC(=CC(C)(C)OC(=O)c1c(C)cc(=O)c2ccccc2c1O)C(=O)OC(C)(C)C
12406,COC(=O)c1c2ccccc2c(O)c(=O)c2ccc(C#CC(C)(C)C)cc12
12407,CC=C1C=C(Br)C(=O)CC1(OC(=O)c1cc(C)cc(C)c1O)C(=O)OC
12408,COC(=O)c1c(=O)occ2c1c(C#Cc1ccc(Br)o1)c(O)c1ccccc12
12409,CC(C)(C)C(=O)N=C1C(=O)C(=O)C(C)(C)c2c1cc1ccccc1c2O
12410,CC(C)C(=O)c1cc2ccccc2c(C(=O)OC(=O)C(C)(C)C)c1O
12411,CC(C)(C)OC(=O)c1c(O)c2ccccc2c2ccccc12
12412,COC(=O)c1c(O)c2ccccc2c2c3c(ccc12)C(=O)CCC3
12413,CC(=O)OC(=O)C(C)(C)OC(=O)c1c(O)c2ccccc2c2c(C)cccc12
12414,COC(=O)c1cc2c(C)cc(O)cc2cc1S(=O)(=O)c1ccc(Br)cc1
12415,CC(=O)OC(=O)C(=O)CC(C)c1cc(C)c2cc(C(F)(F)F)ccc2c1O
12416,Cc1ccc2c(C)c3cc(C(=O)OC(C)(C)C=O)c(=O)oc3c(O)c2c1
12417,COC(=O)c1c(C)cc(C(C)=O)c2c(=O)c3cccnc3c(C)c(O)c12
12418,COC(=O)C(=C1C2=C1OC1=C(O)C=CC=CC1=C2)C1(C)CCC(=O)C(C)(C)C1=O
12419,COC(=O)C1=C(O)C(=O)CC(C)(C)C12CC=C1C(=O)c3ccccc3CC12
12420,CCC1(CC)C(=O)c2c(C(=O)OC)c(O)c3cc(C)ccc3c2C1=O
12421,COC(=O)C(C)=C(C)C(=O)C1(C)CCC2C(C)(C)c3c(ccc4c(O)cccc34)C(=O)CC21C
12422,COC(=O)c1cc2c(C=C(C)C)c(O)c3ccccc3c2oc1=O
12423,COC(=O)c1cc2cc(Cl)cc(O)c2c(=O)c2c1C(=O)CC(=O)C2C(C)(C)C
12424,COC(=O)c1c(O)c2c(oc1=O)c1cc(Br)ccc1[s+]2[O-]
12425,Cc1c(O)c2oc3cc(C#N)ccc3c2c(=O)c2ccccc12
12426,CC(=O)c1cc(C(=O)OC(C)(C)C)c(O)c2oc(=O)c(C)cc12
12427,COC(=O)C1=C2CC(C)(C)CC2C(OS(=O)(=O)c2ccc3ccc(O)cc3c2)C1=O
12428,CC(=O)C1=CCCC(CCc2cccc(O)c2OC(=O)CC(C)C)C1=O
12429,CCC(C)C(=O)C12C(=O)CCC(=C(C)C1=O)c1c(C(=O)OC)c(O)c3ccccc3c12
12430,Cc1c2c(c3ccccc3c1O)C1(CCC(=O)C(C)(C)C1=O)c1ccccc1C2=O
12431,COC(=O)C(=C(Br)C#N)c1c(O)c2ccccc2c2cccc(C)c12
12432,CC(C)(C(=O)CC#N)c1c(O)c2ccccc2c2ccccc12
12433,CC(=O)OC1C(C)=CC=CC1(C)OC(=O)c1ccc(C)c(O)c1C#N
12434,Cc1cc(=O)cc(C)c(C(=O)OC(=O)C2C(C)(C)CCCC2(C)C)c1O
12435,CC1=CC(CC(=O)c2cc(C#N)c3occ(O)c3c2)C(C)(C)CCC1=O
12436,Cc1ccccc1C#Cc1cc(C2=C(C=O)C(C)(C)C(=O)C(C)(C)C2=O)ccc(O)c1=O
12437,COC(=O)C1=C(C)N=C(C(C)c2cc3ccccc3c(C)c2O)C(C)(C)C1=O
12438,C#CC(C1=C(C(O)C(=O)OC(=O)c2ccccc2C)C(C)C(=O)CC1)C(C)C
12439,COC(=O)C1=C(C)C(=O)c2c(c(C)c(O)c3ccccc23)C1=O
12440,Cc1cc(C)c2c(C)cc(C(=O)CC(=O)OC(C)(C)C)cc2c1
12441,COC(=O)C1C(=O)c2cc(-c3ccc(C)cc3)cc(O)c2C=C1C(C)=O
12442,CC(=O)OC(=O)c1cc(C)c2c(C#Cc3ccc(Br)cc3)cccc2c1O
12443,COC(=O)C1(C)CCC(=O)C(Cc2cc(C)ccc2O)C(=O)C(C)(C)C1=O
12444,CCc1ccc2c(=O)n1CC1(C)CCC(=O)C(=O)C1C(C)(C)COC2=O
12445,C#Cc1cccc2c(O)c3c(c(C(=O)OC)c12)CC(=O)C(=Cc1cccc[n+]1CCCC)C3=O
12446,Cc1cc(C)c2cc(C(=O)C(=O)C(C)(C)C)c(C(=O)CCC#N)c-2c(O)c1
12447,CC(=O)OC(=C(C)C)c1c(C(=O)C2=CC(=O)CC(C)(C)C2=O)ccc(C)c1O
12448,CC(=O)c1cc(O)c2c(c1)c(=O)oc1c(=O)c3c(C)cc(C)cc3ccc12
12449,COC(=O)C1=C(c2cc(C)ccc2O)C=C2CC(C)(C)CC(=O)C2(C)C1=O
12450,COC(=O)c1ccc2cc(-c3ccc(F)c(F)c3Br)cc(C#N)c2c(O)c1=O
12451,CC(C)C1CC2(C)C(=O)C(C)(C)C(O)C(=O)C3(C)C=CC(C)(C)C(=O)C3CC12C
12452,COC(=O)c1cn2c(C(C)C3=CC(C)(C)CCC3=O)ccc2oc1=O
12453,COC(=O)c1c2c(cc3c(O)cccc13)C(=O)C(C)(C)C(=O)C(C)(C)C2=O
12454,COC(=O)c1cc2c3c(c1C(C)(C)C(=O)C3=O)C=CC(C)=C(O)C=C2C
12455,CC(=O)C#Cc1ccc(O)c2c1C=C(C)C(=O)CC1C(C)(C)C(=O)CCC(=O)C21C
12456,CC(=O)c1ccc(COC(=O)c2ccc3c(c(=O)c2O)C2(C)CCCC(=O)C2(C)C3)cc1
12457,CC1(C)CC2(C)C(O)C(=O)CC2C(=O)OC(C(=O)c2ccc(Br)cc2)C1=O
12458,CCc1c2c(c3ccccc3c1O)C(=O)C(C)(C(=O)CC(C)(C)C)C(=O)C2=O
12459,COC(=O)C1=CN(C(C)=O)C(C2(C)CCC3CCCC(Cc4cc(C)cc(C)c4O)C32C)C1=O
12460,COC(=O)c1c2c(c(OC(C)=O)c3c(O)c(C)ccc13)C(C)(C)CCC2=O
12461,CC(=O)c1c(C(=O)C2=CC(C)(C)CC(=O)C2=O)c(O)cc2cc(Br)ccc12
12462,CC(=O)C(=O)c1ccccc1-c1noc2c(O)c(C)cc(C)c(=O)c12
12463,CC(=O)OC(c1c(C)cc(C)c(C)c1O)C1CCC(=O)C(=O)C1(C)C
12464,CC(=O)c1ccccc1C(=O)c1c(O)c(C)cc(=O)c2c(C)coc12
12465,COC(=O)c1c(C#N)cc2c(C)cc(O)c3c(C(C)=O)cccc3c-2c1=O
12466,COC(=O)c1cc2c(oc1=O)=C1C=C(C)C=CC1(O)C=2C#CC(C)(C)C
12467,COC(=O)c1cccc2c(O)c(C(C)(C)c3ccc(C#N)cc3)c(C)nc12
12468,CC(=O)OS(C1=C(Cc2ccccc2)C(=O)c2ccccc2CC1=O)=C(C)C
12469,CCC(C)C1=C(C(=O)OC)C(=O)C(C)(C)C(=O)c2c1c(C)c(O)c1ccccc21
12470,CC1=C(c2cc(C)ccc2O)OC2(C)CCC3(C)C(=O)C(CC1)C(C)(CCC2=O)C3=O
12471,COC(=O)C1=C(C)C2(C)C3CCC4CC(=O)N(CC(C)C2(C)CC(=O)C43C)C1=Cc1ccc(O)cc1
12472,CC(=O)C(C)(C)OC(=O)C(=O)c1c(O)c2ccccc2c2ccccc12
12473,Cc1cc(=O)oc2c3c(O)cc(C(=O)OC(C)(C)C)c[n+](C(C)(C)C)c-3c(C)c12
12474,COC(=O)C1=C(C(C)(C)O)C(C)C(C)C(C)(OC(=O)c2ccccc2)C1=O
12475,COC(=O)C(C)C1=C2C(C)(C)C(=O)CC(=O)C2(C)c2c(nc3cc(C)ccc3c2O)C1
12476,C=C1C(CC(C)(C)C(=O)C(C)=O)C2=CC(C)(C)CCC1(C(=O)OC)C2(C)O
12477,COC(=O)C1=Cc2c(O)c(C)c3ccccc3c2C1c1cccc(C#N)c1
12478,CC(=O)C1C(OC(=O)c2ccc3ccccc3c(=O)c2O)C(=O)CCC1(C)C
12479,COC(=O)C1=C(C)C(CC(=O)c2c(C)cc3ccccc(O)c2-3)C(=O)CC1=O
12480,COC(=O)C1=C(C)CC(=O)C(=O)C1c1c(C)cc(C)c2cc(C)cc(O)c12
12481,O=C(OC(=O)c1cccc2c(O)c(Br)c(=O)oc12)c1ccccc1Br
12482,CCC(C(=O)OC)c1c(O)c2ccccc2c2cccc(C(=O)OC(C)(C)C)c12
12483,COC(=O)C12C(=O)C(C)CC1(C)C1(C)CCC(=O)C(C)(C)C1C(=O)CC2C
12484,COC(=O)c1oc(C(C)(C)C)c(O)c2c3ccccc3cc(=O)c1-2
12485,COC(=O)c1cc2c(O)c(C)c3ccc(C(C)=O)cc3c2oc1=O
12486,COC(=O)C1(C(=O)c2c(O)ccc3ccccc23)C=CC(=O)C2CCC(C)(C)C21C
12487,COC(=O)C1=C(c2ccccc2O)C(=O)c2ccccc2C(=O)C1=O
12488,CC(=O)C1(C)CC2(C(=O)c3cc(C)cc(C)c3O)CC3CC(=O)C(C3)C2(C)C1=O
12489,C=C1CCC(C)(C#N)C1(C)c1ccc2oc3ccc(C(=O)OC)c(=O)c-3c(O)c2c1
12490,COC(=O)C1=C(C)CC(=O)C(=O)C1c1cc(C#Cc2ccc(Br)cc2)ccc1O
12491,COC(=O)C1=C(C(C)(O)c2ccccc2)C2=CC(C)(C)C(=O)CCC2(C)C1=O
12492,COC(=O)c1cc2c3cccc3ccc2c2oc(=O)cc(C)c2c1O
12493,C=C1c2c(c(O)c3ccccc3c2C(C)=O)C(=O)C2(C)C(C)C(=O)CC(=O)C12
12494,CCc1c(C)c(O)c2cccc(C(=O)C(C)(C)C)c2c1C(=O)OC
12495,CCC(=O)OC(=CCC(C)(C)C)c1cc2c(=O)c(=O)cc(C)cc-2oc1O
12496,COC(=O)c1cc2cc(O)c(C)cc2c2oc3ccccc3c(=O)c12
12497,CCC(=O)c1c(O)c(C)c2cccc(C(=O)OC)c2c1C(C)=O
12498,COC(=O)c1cc2c(oc1=O)c(C(C)=O)c(O)c1cc(C)ccc12
12499,COC(=O)C1=C(C(C)=O)c2c(c(C)c3ccccc3c2O)C1=O
12500,COC(=O)C1=CC(=O)c2cc(O)c3cc(C)ccc3c2C1(C)CCC(=O)OC(C)C
12501,CC(=O)c1ccc2c(c1)S(=O)(=O)c1cc(C(=O)C(C)(C)C)cc(O)c1C2=O
12502,CCCS(=O)(=O)[n+]1c(C(C)(C)C)cc(O)c2cc(C)cc(C(=O)OC)c21
12503,COC(=O)c1ccc(-c2ccc3oc(=O)cc(O)c3c2)cc1Br
12504,COC(=O)C1=C2C(C)(C)C(=O)C(O)=C3CCC4(C)C2(C)C(=O)C1(C)CCC4(C)C3(C)C
12505,COC(=O)c1c(O)c2ccccc2c2c(CCC#N)cc(Br)cc12
12506,COC(=O)c1c(CC=C(C)C)c(O)c2oc(=O)cc(OC)c2c1C
12507,COC(=O)C1=C2C(C#N)=CC(=C(O)c3cc(Br)ccc32)C(=O)N=C1
12508,CCCC1(CC)C(=O)C(C(=O)OC)=Cc2c1c(O)c1ccccc1c2C
12509,CCCc1ccc2cc(C#N)c(-c3ccccc3O)c(C(=O)OC)c(=O)c2c1
12510,COC(=O)c1c(O)c(C)c(C)c(C)c2c(C(=O)C(C)=O)c3ccccc3c1-2
12511,C=C1CC(=O)C(CC(C)c2c(O)c3ccccc3oc2=O)C(C)=C1C(=O)OC
12512,C#CCC(OC(=O)c1c(O)c2ccccc2c(=O)c2ccccc12)C(C)=O
12513,CCC(C)(C)C1C(=O)C(=O)c2cc(C(=O)OC)c3c(O)cc(C)cc3c2C1=O
12514,Cc1ccc(S(=O)(=O)c2cc(Cl)cc3c(C)cc(C)c(O)c23)cc1
12515,CC=C1C(=O)c2c(O)c3ccccc3c3cccc(c23)C(=O)C1(C)C
12516,CCC(=O)C(=O)C1C2(C)CCC(C)(C(=O)C=C2C)C2(C)CCC(=O)CC12C
12517,COC(=O)c1cccc(-c2onc(C)c2C(=O)c2ccccc2)c1
12518,C=C(c1c(O)c2ccccc2c2oc(=O)c(C(=O)OC)cc12)C(C)(C)C
12519,CC(=O)c1cc2ccccc2c2c(O)nc(C)c(C(=O)OC(C)(C)C)c12
12520,COC(=O)c1c(-c2ccc(Cl)cc2Cl)nc2ccccc2c1O
12521,COC(=O)c1c(O)c(=O)oc2c(Cc3ccccc3)ccc(C(C)=O)c12
12522,COC(=O)C1=C(C)C2C=C(C)C(C#N)=C(O)C2(C)C(C)(C)C1=O
12523,CCN(CC)S(=O)(=O)c1c(C)c2ccc(Br)cc2c2c(=O)c(O)c(C)ccc12
12524,CC12CCC(=O)C(=O)C1CCC1(C)C2CCC1(C)OC(=O)c1ccccc1O
12525,CCC(C)c1cc2c(ccc3c(O)cc(=O)oc32)cc1C(=O)OC
12526,COC(=O)C(=C(O)C(C)C)C1(C)C(=O)C2CC(=O)C3(C)CCCC(C)(C)C3(C)C(C)C21
12527,CCC(=O)c1c(OC(=O)C(C)=O)cc2ccccc2c1C(C)=O
12528,Cc1cc2c3c(c1)=CC=CC2=C(O)C(C(=O)OC(C)(C)C)=CC=3C#N
12529,COC(=O)c1c2c(c(O)ccc3c4c(c1=3)CC(C)(C)CC4)C(=O)CC(=O)C2(C)C
12530,COC(=O)C(=O)C1=CC(C)(C)CC2(C)C1CC1C2CCC2C(=O)CCC(=O)C21C
12531,COC(=O)C1=Cc2cc3cc(C(C)=O)ccc3c(O)c2C(C)(C)C1=O
12532,CC(C)=CC(C)(C)OC(=O)c1c(O)c2ccccc2c2ncc(C#N)cc12
12533,COC(=O)Cc1cc(C)oc1-c1ccc2cc(C)cc(C)c(O)c1-2
12534,COC(=O)c1c(C)c(O)c2cccc(S(=O)(=O)c3cccc(Br)c3)c2c1C
12535,COC(=O)C1=CC2(C)C(C(=O)C(O)C3C(C)CCC32C)C(C)(C)C1=O
12536,COC(=O)C1(C)C2C(=C3CC(=O)CC1(CC(C)=O)C3)CCC1=C2C(C)=CC2=CC1=C2O
12537,CC(=O)C(=O)C(OC(=O)c1ccccc1C)c1c(C)ccc(C)c1O
12538,CC1(C)CC2OC(C)(C)C(=O)CCC2(C)C(CC2(C)N=CC(F)=CC2=O)=CC1=O
12539,COC(=O)CC(C)C(C)(C(=O)OC)c1c(C)cc2ccccc2c1O
12540,CCCC(=O)CC(=O)c1c2occ-2c(C(=O)OC)cc2cccc(O)c12
12541,COC(=O)c1c2c(c3oc4ccccc4c3c(O)c1=O)CCC2(C)C
12542,CC(=O)OC(C)=S=CC(C)=CC(OC(C)=O)c1ccc(C(C)(C)C)cc1
12543,C=C(C)C1=C(C(=O)OC(C)C(=O)OC)C=C(C)N2C(=O)C2=C1
12544,COC(=O)C1=CCc2c(C)c(O)c3ccccc3c2C1=O
12545,CCc1c(C(=O)OC(CC(O)C(C)=O)=C(C)C)ccc2ccccc12
12546,CC(=O)c1cc2ccccc2c(O)c1C(=O)OC1(C)C=CC(C)(C)CC1
12547,Cc1cccc2c(C(=O)OC(=O)C(C)(C)CC[N+](=O)[O-])c(O)c3ccccc3c12
12548,COC(=O)c1ccc2c(C)cc(C(=O)N(C(=O)c3ccc(C)cc3)C(C)C)c-2c(O)c1
12549,CC(=O)OC(c1ccccc1)c1cc2ccccc2nc1O
12550,C=C1C(=O)c2cc3c(O)ccccc-3c2C(=O)CC1(C)C(=O)CCC(=O)OC
12551,CCC1(CC)C(=O)C(C(C)=O)C(=O)c2c(C(C)=O)c3c(O)ccccc-3c21
12552,CC(=O)c1cccc2c1c(O)c(C#N)c1ccccc12
12553,CCC(C#N)c1c(O)c2ccccc2c2oc(=O)cc(C)c12
12554,CC1=CCC2(C)C(C)(CC1)C1CC(=O)C(OC(=O)c3cccc(O)c3)C(=O)C12C
12555,CC(=O)OC(c1c2c(O)ccccc-2oc1=O)C1(C)CCCC(=O)C1(C)C
12556,COC(=O)C1C(=O)c2c(Br)cccc2-c2cc(O)c3ccccc3c2C1=O
12557,Cc1ccc(S(=O)(=O)c2cc(O)c(C(=O)OC(C)(C)C)c3ccccc23)cc1
12558,CC(=O)C1=CC(C)(C)C(c2cc(C(C)(C)C)cc(C(=O)[O-])c2O)CC1=O
12559,COC(=O)c1c(C)nc(O)c2ccc3c(ccc4c(C)cc(=O)oc43)c12
12560,COC(=O)c1c(S(=O)(=O)N(C)C2CCC2=O)c(O)c2c(Cl)cc(C)cc2c1C
12561,O=C1C(=O)C(C(=O)c2ccc3cc4c(c(O)c3c2)CCCC4)C(=O)c2ccccc21
12562,COC(=O)C1=C(C(C)=O)C=Cc2c(O)c1[n+](C)cc(-c1ccc(Br)cc1Br)c2=O
12563,CCc1ccc2cc(S(=O)(=O)c3ccccc3C(C)=O)cc(C(C)=O)c2c1O
12564,CC(=O)C(=O)C1C(=O)C=C(c2cccc3cc(C)cc(O)c23)C(=O)C1(C)C
12565,COC(=O)c1cc(O)c(C(C)(C)C)c(C(C)=O)c2cc3ccccc3c1-2
12566,CCc1c(C2(C)CC(C(C)C)C(=O)O2)ccc([N+](=O)[O-])c1O
12567,COC(=O)c1cc2ccccc(O)c-2c1C(=O)C1=C(C)C(C)(C)CCC1=O
12568,COC(=O)c1c(O)cc(Br)c2ccc3c(c2c1=O)C(C)(C)C(C)=CC3=O
12569,C=C1C(C(=O)OC)=C(C(=O)OC)C(C)(C)c2cc3ccccc3c(O)c21
12570,COC(=O)c1c(C2=CC(=O)CC(C)(C)C2=O)ccc2cc(C)cc(O)c12
12571,Cc1cc2ccccc2c(O)c1C1=CC2C(C)(C)C(=O)C(=O)C(=O)C(C)(C)C2(C)C1=O
12572,C#CCCC(=O)OC(=O)c1c(C(=O)CC)c(C)c2ccccc2c1O
12573,COC(=O)C1=c2c(C)ccc(C3=CC(C)(C(C)=O)CCC3=O)c2=C(O)C1=O
12574,CCOC(=O)c1ccc2oc3cccc(C(C)=O)c3c(O)c-2c1=O
12575,COC(=O)C1=C(c2c(O)c(C#N)cc3ccccc23)C(C)(C)CCC1=O
12576,C#CC(CC)C1=C(C2(C)OS(=O)(=O)c3cc(Cl)cc(O)c32)C(=O)CCC1
12577,CC(=O)OC(=O)C(=O)OC(c1ccc2ccccc2c1)C(C)(C)C
12578,C#Cc1ccc2c(O)c(C#N)c(C(=O)OC)c(-c3ccc(C)cc3)c2c1
12579,Cc1ccc(C2=C3C(C)(CCC4(C)C(=O)CC5(C)C(=O)C(=O)CCC45)C3(C)CC2=O)c(O)c1
12580,CC(C)(C)C(OC(=O)c1ccncc1)c1ccc2ccc(F)cc(O)c1-2
12581,Cc1cc(C2C(=O)C(C)(C)C3(CCC(=O)C3)C2=O)c2c(O)ccc(C)c2c1
12582,Cc1ccc2c(C)c3c(C)[n+]([O-])nc-3c(C#CC(=O)OC(C)(C)C)c(O)c2c1
12583,C=C1c2c(O)c(C)c3ccc(C(C)=O)c(C)c3c2C(=O)C(=O)C1(C)C(C)=O
12584,COC(=O)C(C)(C)c1c(O)c(C)c2c(c1-c1ccc(C#N)cc1)C(C)=C(C)C2=O
12585,CCc1cccc(S(=O)(=O)C=C2C(=O)CC(C)(C)Cc3cccc(O)c3C2=O)c1
12586,C=C1Oc2c(ccc3ccc(C(C)(C)C(=O)N(C)C)c(O)c23)C(=O)CC1=O
12587,COC(=O)c1c2c(cc3cccc(O)c13)C(=O)C(=O)C2(C)CC=C(C)C
12588,COc1cc2c(c3c(C)c4c(O)cccc4c-3c1)C(=O)c1cc(C#N)ccc1-2
12589,COC(=O)c1c2c(c3ccccc3c1O)C(=O)C(C)(C)C(=O)C2(C)C
12590,COC(=O)c1c(-c2ccccc2C(F)(F)F)nc2ccccc2c1O
12591,COC(=O)C1=C(C)c2cccc(O)c2C1=C(Br)Br
12592,COC(=O)c1cc(C#Cc2cc3ccnc-3c(C)c(O)c2C)cc(C(C)=O)c1
12593,CC(C)(C)c1ccc(C(=O)N=C2C(=O)C(=O)C(C)(C)c3c2cc2ccccc2c3O)cc1
12594,CCOC(=O)c1c(C#CC=O)c(O)c(C(C)=O)c2c(C)c(C)cc(C)c12
12595,CC(=O)c1c(C(=O)OC(=O)C(C)(C)C)cc2c(C(C)=O)cccc2c1O
12596,COC(=O)c1c(O)c(=O)c(C(C)(C)C=O)cc2c(Br)cc(Br)cc12
12597,CCC1(CC)C(=O)C(C(=O)OC)C(=O)C=C1c1cccc2ccc(O)c(C)c12
12598,C=C1CC(C(=O)OC)(C(=O)OC)C2(C)CCC3C(=O)C(C)(C)C2C1(C)C3O
12599,CC(C)(C)OC(=O)c1c(=O)oc(O)c2cc(Cl)ccc12
12600,COC(=O)c1c(C)cc2c(c1C)c(C(=O)CC(C)=O)c(O)c1ccccc12
12601,COC(=O)c1c(O)c2cc3ccc(Br)cc3c(C)c2oc1=O
12602,COC(=O)C1(C)C(=O)C(C2=CC(=O)C(C)(C)c3c(O)cc4ccccc4c32)C(=O)C=C1C
12603,COC(=O)C1=C2C(=O)CC=C2C2C(C)(C)CCC2(C(=O)OC)C1(C)CO
12604,Cc1ccc2c(C)c3oc(=O)c(C(=O)OC(C)C)cc3c(O)c2c1
12605,COc1ccc2c(c1O)C(=O)C(C)(C)C1C(=O)C(=O)C(C)(C)C3(CC=C(C)C3)C21C
12606,C=[SH](=O)Oc1cc2cc3c(cc2cc1C)C(C(=O)CC)(C(=O)OC)CCC3
12607,Cc1ccc(C(=O)OC2(C)C3OC4(C)CCC(=O)C(C)(CC4=O)C32C)cc1O
12608,CCC(CC)c1ccc2cc(C(=O)OC)c(=O)c(C(=O)OC)cc2c1O
12609,COC(=O)C1=C(C)CC(=O)C(=O)C1Cc1cc(Br)c(O)c2ccccc12
12610,COC(=O)C1=CC(C)(C(=O)c2cc(Br)ccc2O)CC2C(C)(C)C(=O)CCC12C
12611,COC(=O)C1=C(C(=O)c2cccc(C)c2O)C(C)(CC=O)CC2C(C)(C)CCC12C
12612,COC(=O)c1c2c(c(O)c3cc(C)ccc13)CCC(=O)C(C(C)=O)C2=O
12613,COC(=O)c1c2c(c3ccccc3c1O)C(=O)CC(C(C)(C)C)C2=O
12614,Cc1cc(C)c2cc([N+](=O)[O-])c(C(=O)OC(C)(C)C)cc2c1O
12615,COC(=O)C1=C(C)c2nc3ccccc3c(O)c2C(=O)C1(C)C(C)=O
12616,CCC(=O)C1=CC=Cc2c(-c3ccccc3C(=O)OC)ccc1c2O
12617,CC=[SH](=O)C1=C(C(=O)OC)C2(C)CCC3(C)CCC(C)(C)CC3C2(C)CC1=O
12618,CC(C)(C)C(=O)C(=O)c1c(O)c2ccccc2c2ncc(CCC#N)cc12
12619,CCC1(C)C(=O)CC(C)C2C3(OC(C)=O)C(C)CCC3(C)C21C(=O)OC
12620,Cc1ccc(O)c2cc(C(C)(C)C)cc([S+]([O-])C3CC(=O)C(C)(C)OC3=O)c12
12621,CC(SC(=O)Oc1ccc(C)cc1)=C1C2CC(=O)CCC2(C)C(=O)CC1(C)C
12622,COC(=O)c1cc(C#N)cc2c(C)c3ccc(C(C)=O)cc3c(O)c12
12623,C#Cc1cccc2c(=O)oc3c4ccccc4c(O)c(C(=O)OC)c3c12
12624,COC(=O)c1c2c3c(oc1=O)=C(C=C(C)C=CC=C(C(C)(C)C)C=C2)C=3O
12625,CCCc1cc(-c2oc(=O)c3c(C)cccc3c2O)ccc1C(=O)OC
12626,CCC(=O)c1c(CC#N)c(O)c2cc3ccccc3c(C)c2c1C(=O)OC
12627,Cc1cc(O)ccc1C1=CC(=O)C(C)(C)C2=CCC3(C)C(=O)CCC3C2(C)CC1=O
12628,COC(=O)CCCC(=O)c1cc2c(O)c(Br)c(C)c(C)c2oc1=O
12629,Cc1c(C(=O)C(OC(=O)C(C)(C)C)=[N+](C)[O-])c(O)cc2c(Br)cccc12
12630,C=C1C(=O)c2c(O)c(C)cc(CC)c2C(C(C)=O)C(C)=C1C(=O)OC
12631,Cc1cccc(C(=O)C2=C(c3c(O)c4ccccc4oc3=O)C(=O)CCC2=O)c1
12632,Cc1cc(C)c2cc([N+](=O)[O-])c3cccc(O)c3c2c1
12633,COC(=O)c1c(C(=O)OC(C)=O)ccc2c(C)c(O)c3ccccc3c12
12634,Cc1cc(C2[S+](CC(C)[O-])C(=O)C(=O)C2(C)COC(C)C)c2cc(O)ccc2c1
