,smiles,logp,tpsa,sub_similarity,qed,hba,hbd,gasa_score
1050,COC(=O)C1=CC2(C)C(=O)C3(C)CCC4CC(C)(C)CCC4(C)C3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.526621997
1051,COC(=O)C1=CC2(C)CC3C(C(C)(C)CC4C(C)(C)C(=O)CCC34C)C(C)(C1=O)C2=O,4.3278,77.51,1,0.352925302,5,0,0.135331318
1052,CC(=O)OC(C)C1=CC2(C)C(=O)C(C)(C1=O)C(=O)C1(C)C2(C)CCC2(C)C(C)(C)C21C,4.4703,77.51,0.837837838,0.478961261,5,0,0.409324974
1053,COC(=O)C1=C(C)C2(C)CC3(C)CC(=O)CC(C)(C)CC3C(C)(C)C(C)(C1=O)C2=O,4.4719,77.51,0.961389961,0.357941892,5,0,0.391514987
1054,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.465306044
1055,COC(=O)C1=CC2(C)C=CC(C)(C1=O)C(C)(C)C(=O)C1CCC3(C)CCC2(C)CCC13C,5.8491,60.44,0.652509653,0.291498259,4,0,0.078260079
1056,COC(=O)C1=C(C)C2(C)CC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.255158633
1057,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.465305984
1058,COC(=O)C1=CC2(C)CC3C4(C=C(C(C)=O)C(C)(C)CC4)CCC3(C)C(C)(C1=O)C2=O,4.392,77.51,1,0.371706094,5,0,0.219720319
1059,COC(=O)C1=C(c2ccc(F)cc2)C2(C)CC(C)(C)C(C)(C)C(C=CC(C)=O)(C1=O)C2=O,4.4981,77.51,1,0.298216492,5,0,0.382520884
1060,COC(=O)C1=CC2(C)CC3(C)C(C)(CCC4CCC(=O)C(C)(C)C43C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.512379169
1061,COC(=O)C1=CC2(C)CC3C4CC(=O)C(C)(C)CCC4(C)CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.107114337
1062,COC(=O)C1=CC2(C)CC3C(C)(CCC4(C)C(C)(C)C(=O)CCC34C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.370086253
1063,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCCC3(CCC(=O)C1(C)C)CCC32C,4.616,77.51,0.961389961,0.346040807,5,0,0.475154161
1064,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.465305984
1065,COC(=O)C1=CC2(C)CC3C4(C)CCCC(C)(C)CC(C)(C4=O)C3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.060959674
1066,COC(=O)C1=C(C)C2(C)CC3(C)C4CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,0.314671815,0.349746014,5,0,0.292436004
1067,COC(=O)C1=CC2(C)C(=O)C3C4(C)CC(C)(C)CCC4(C)CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.157720983
1068,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC3C(=O)C(C)(C)CC3(C)C2(C)C1,4.4719,77.51,0.314671815,0.349746014,5,0,0.14602299
1069,COC(=O)C1=CC2(C)C(=O)C(C)(C)C(C)(C)C3(C)C(C)(C)C(=O)CCC1(C)C23C,5.1488,60.44,0.355212355,0.569250331,4,0,0.090795107
1070,COC(=O)C1=CC2(C)CC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.0818,77.51,1,0.366980926,5,0,0.507575572
1071,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3C2CCC2(C)C(C)(C)C(=O)CCC32C)C1=O,4.4719,77.51,1,0.349746014,5,0,0.213242948
1072,COC(=O)C1=CC2(C)CCC3(C)C4CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,0.961389961,0.349746014,5,0,0.720988631
1073,COC(=O)C1=CC2(C)CC3C4(C)CCC(C)(C)C(=O)C4(C)CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.231226295
1074,CCC12CC3(C)CC4C(CCC3(C)C(C)(C(=O)C(C(=O)OC)=C1C(C)=O)C2=O)C4(C)C,4.4719,77.51,1,0.376435698,5,0,0.219639316
1075,C=C1C2(C)C=C(C(=O)OC)C(=O)C1(C)C1(C)C(C)(CCC3C(C)(C)C(=O)CCC31C)C2=O,4.638,77.51,0.843629344,0.337252093,5,0,0.312774688
1076,COC(=O)C1=CC2(C)CC3(C)C4CCC(=O)C(C)(C)C4(C)CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.384213209
1077,COC(=O)C1=CC2(C)CC3CC(C)(C)C4(C)C(C)(C)C(=O)CCC4(C)C3C(C)(C1=O)C2=O,4.7179,77.51,1,0.333612739,5,0,0.21288307
1078,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1C(CC3(C)C(=O)CCC1(C)C3(C)C)C2(C)C,4.3278,77.51,1,0.352925302,5,0,0.074455291
1079,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC(C)(C)C(=O)C(C)(C)C1(C)C2(C)C,4.7179,77.51,1,0.341737863,5,0,0.327974886
1080,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1C3C(C)(CCC(=O)C3(C)C)CCC12C,4.7179,77.51,1,0.333612739,5,0,0.321939856
1081,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(=O)C1(C)CCC(C)(C)C(C)(C)CC1C2(C)C,4.7179,77.51,0.961389961,0.341737863,5,0,0.186092183
1082,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.465305984
1083,COC(=O)C1=CC2(C)C(=O)C(C)(CCC3C4(C)CCC(C)(C)C4CC(=O)CC32C)C1=O,4.4719,77.51,0.961389961,0.349746014,5,0,0.301879764
1084,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(C)(C)C1CCC3C(CCC(=O)C3(C)C)C12,4.3278,77.51,0.314671815,0.352925302,5,0,0.395338446
1085,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1(C)C3(C)CC(=O)CCC3CCC21C,4.4719,77.51,1,0.349746014,5,0,0.586414635
1086,COC(=O)C1=CC2(C)CC3C(C)(CCC4(C)C(C)(C)C(=O)CCC34C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.370086014
1087,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)C(=O)C3(C)CCC(C)(C)CC3C2(C)C1(C)C,4.7179,77.51,1,0.333612739,5,0,0.578270197
1088,COC(=O)C1=C(C)C2(C)CC3CCC4(C)CCC(=O)CC4(C)CC3C(C)(C1=O)C2=O,4.2259,77.51,0.314671815,0.364566111,5,0,0.041491944
1089,COC(=O)C1=CC2(C)CC3(C)CCC4(C)C(CCC(=O)C4(C)C)C3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.270082831
1090,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.465305984
1091,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.465305984
1092,COC(=O)C1=CC2(C)CC3CCC4C(C(=O)C3(C)C(C)(C1=O)C2=O)C(C)(C)CCC4(C)C,4.7179,77.51,1,0.333612739,5,0,0.298496038
1093,COC(=O)C1=CC2(C)CC3C(C)(CCC4(C)C(C)(C)C(=O)CCC34C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.370086253
1094,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1CC3C(C)(C)C(=O)CCC3(C)C1(C)C2(C)C,4.3278,77.51,1,0.352925302,5,0,0.215518996
1095,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(=O)C1(C)C2(C)CCC2(C)C(C)(C)CCC21C,4.4719,77.51,1,0.349746014,5,0,0.506263912
1096,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1CCC3(C)CCC3(C)C(=O)C1C2(C)C,4.7179,77.51,0.961389961,0.333612739,5,0,0.359616518
1097,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3C4C(C)(C)CC(=O)C(C)(C)C4(C)C32C)C1=O,4.3278,77.51,1,0.352925302,5,0,0.028354377
1098,COC(=O)C1=CC2(C)CC3CCC4(C)C(C)(C)C(=O)CCC4(C)C3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.603887022
1099,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC23C)C1=O,4.4719,77.51,1,0.349746014,5,0,0.348234087
1100,COC(=O)C1=CC2(C)CC3C4(C)CC(=O)C(C)(C)C4CCC(C)(C)C3(C)C(C)(C1=O)C2=O,4.7179,77.51,1,0.333612739,5,0,0.184222326
1101,COC(=O)C1=C(C)C2(C)CC(C)(C1=O)C(C)(C)C13CCC(=O)C1(C)C(C)(C)C2(C)C3=O,4.4719,77.51,0.138996139,0.454761323,5,0,0.058764216
1102,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3(C)CCC(=O)C(C)(C)C3C1C2(C)C,4.7179,77.51,1,0.333612739,5,0,0.277973264
1103,COC(=O)C1=CC2(C)CC3(C)CC4CC(=O)C(C)(C)C4(C)C(C)(C)C3(C)C(C)(C1=O)C2=O,4.7179,77.51,1,0.333612739,5,0,0.02995551
1104,COC(=O)C1=CC2(C)CC3C4(C)CCCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.267997593
1105,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3(C)C(=O)CCCC3(C)CCC21C,4.616,77.51,0.961389961,0.346040807,5,0,0.262432337
1106,COC(=O)C1=CC2(C)CC3C(=O)CCC4(C)CCC4(C)CCCC3(C)C(C)(C1=O)C2=O,4.616,77.51,1,0.346040807,5,0,0.203485131
1107,COC(=O)C1=CC2(C)CC3C4CCCC(=O)C(C)(C)C4C(C)(C)C3(C)C(C)(C1=O)C2=O,4.3278,77.51,1,0.352925302,5,0,0.026991125
1108,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1C(CCC3(C)C1CCC(=O)C3(C)C)C2(C)C,4.3278,77.51,1,0.352925302,5,0,0.237345576
1109,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(=O)C1(C)C3(C)CCC(C)(C)C3CCC21C,4.4719,77.51,0.314671815,0.349746014,5,0,0.487401456
1110,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)C2CCC2(C)C(C)(C)C(C)(C)CCC21C,5.5389,60.44,0.961389961,0.31252701,4,0,0.368635446
1111,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3C(C)(C)CCCC3(C)C1(C)C2=O,4.4719,77.51,1,0.349746014,5,0,0.58388555
1112,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.465305984
1113,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(C)(C)C1(C)CCC(C)(C)C(=O)C21C,4.0818,77.51,1,0.375113424,5,0,0.542628944
1114,COC(=O)C1=C(C)C2(C)C(C)(C)CC(C)(C)CC2(C)C2(C)CC(=O)C(=O)C2(C)C1=O,4.4719,77.51,0.208494208,0.272694776,5,0,0.267722338
1115,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.465305984
1116,C=C1CCC2(C)C(CC3(C)C(=O)C(C(=O)OC)=C4CCC(C)(C3=O)C(=O)C42C)C1(C)C,4.392,77.51,0.816602317,0.268902276,5,0,0.085250862
1117,COC(=O)C1=CC2(C)CC3(C)C(C)(CCC4(C)C(C)(C)C(=O)CCC43C)C(C)(C1=O)C2=O,4.862,77.51,1,0.329130227,5,0,0.364719957
1118,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)CC4CC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.130936325
1119,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(=O)C1(C)C3(C)CCCC3CCC(C)(C)C21C,4.4719,77.51,1,0.349746014,5,0,0.137394667
1120,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3C(C)(C)C(=O)CCC3(C)C1(C)C2(C)C,5.108,77.51,1,0.311311613,5,0,0.561538696
1121,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)C(=O)CC3(C)C(C)(C)CCC3(C)C1C2(C)C,4.7179,77.51,1,0.333612739,5,0,0.308281481
1122,COC(=O)C1=CC2(C)CC(C)(CC3CC(C)(C)C(C)(C)C(=O)C3(C)C)C(C)(C1=O)C2=O,4.7179,77.51,0.938223938,0.367816432,5,0,0.11414171
1123,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.465305984
1124,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(=O)C1(C)C2(C)CCC2(C)C(C)(C)CCC21C,4.4719,77.51,1,0.349746014,5,0,0.506263912
1125,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1C3(C)CCCC(C)(C)C3(C)C(=O)C1(C)C2(C)C,4.7179,77.51,1,0.333612739,5,0,0.106162958
1126,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(C)(C)C1C3(C)CCC(=O)C3(C)CCC12C,4.4719,77.51,0.314671815,0.349746014,5,0,0.214159742
1127,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC23C)C1=O,4.4719,77.51,1,0.349746014,5,0,0.348234087
1128,CC(=O)OC(=O)C1=CC2(C)C(=O)C(C)(CC3C4(C)CCC(C)(C)C4CCC32C)C1=O,4.4294,77.51,1,0.360320663,5,0,0.087093942
1129,COC(=O)C1=C(C)C2(C)C(=O)C3(C)CCC4C(CCC(C)(C)C4(C)C)C3C(C)(C1=O)C2=O,4.7179,77.51,1,0.333612739,5,0,0.139300957
1130,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC23C)C1=O,4.4719,77.51,1,0.349746014,5,0,0.348234087
1131,COC(=O)C1=CC2(C)C3CCCCC2(C)C(=O)C(C)(C1=O)C1(C)CCC(=O)C(C)(C)C1C3,4.862,77.51,0.741312741,0.329130227,5,0,0.307711273
1132,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.465305984
1133,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1C3(C)CCC(=O)C(C)(C)C3CCC12C,4.7179,77.51,1,0.333612739,5,0,0.425014555
1134,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3CCC(C)(CCC3(C)C)C1(C)C2=O,4.862,77.51,1,0.329130227,5,0,0.549739659
1135,COC(=O)C1=C(C)C2(C)CC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.255158573
1136,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)CCC4C(C)(C)C(=O)CCC4(C)C32C)C1=O,4.4719,77.51,1,0.349746014,5,0,0.229451671
1137,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.465305984
1138,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1CCC3CC(C)(C)C3CCC12C,5.1488,60.44,1,0.338200032,4,0,0.526420236
1139,COC(=O)C1=CC2(C)CC3(C)C(CCC4(C)C(C)(C)C(=O)CCC34C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.397043616
1140,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.465305984
1141,COC(=O)C1=CC2(C)C(=O)C34CC2(C)CCC(C)(C)C(=O)C(C)(C)C3CCC4(C)C1=O,4.4719,77.51,0.760617761,0.454761323,5,0,0.096265674
1142,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.465305984
1143,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC(=O)C(C)(C)C1(C)C2(C)C,4.0818,77.51,1,0.375113424,5,0,0.391544551
1144,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.465305984
1145,COC(=O)C1=CC2(C)CC3(C)C(CCC(C)(C)CC4C(=O)CCC43C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.364556521
1146,COC(=O)C1=CC2(C)C(=O)C3(C)CCC4C(C)(C)C(=O)CCC4(C)C3(C)C(C)(C1=O)C2=O,3.6509,94.58,1,0.349482112,6,0,0.312774241
1147,COC(=O)C1=C(C)C2(C)CC3(C)C(CCC4C(C)(C)C(=O)CCC43C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.189562976
1148,COC(=O)C1=CC2(C)C(=O)CC(C)(C1=O)C1(CCC3C(C)(C)C(=O)CCC31C)C2(C)C,4.4719,77.51,0.434362934,0.454761323,5,0,0.366423517
1149,COC(=O)C1=CC2(C)CC(CCC(C)C)(c3cccc(C(F)(F)F)c3)C(=O)C(C)(C1=O)C2=O,4.616,77.51,1,0.361196483,5,0,0.12278074
1150,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4CCC(=O)C(C)(C)C4(C)CCC23C)C1=O,4.4719,77.51,1,0.349746014,5,0,0.164088994
1151,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.465306073
1152,COC(=O)C1=CC2(C)CC3C(C)(CCC4C(C)(C)C(=O)C(C)(C)C43C)C(C)(C1=O)C2=O,4.3278,77.51,1,0.352925302,5,0,0.227554515
1153,COC(=O)C1=C(C(C)C)C2(C)C(=O)C(C)(C1=O)C1(C)C(C)(C)CCC(=O)C1(C)C2(C)C,4.7179,77.51,1,0.359884044,5,0,0.229010478
1154,COC(=O)C1=CC2(C)CC3CC4(C)CC(=O)C(C)(C)C4C(C)(C)C3(C)C(C)(C1=O)C2=O,4.3278,77.51,1,0.352925302,5,0,0.029194556
1155,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1CC3C(CCC(=O)C3(C)C)C1(C)C2(C)C,4.3278,77.51,1,0.352925302,5,0,0.300407797
1156,COC(=O)C1=CC2C3CC(=O)C3C(C)(C1=O)C(C)(C)C21CCC2(C)CCCC(C)(C)C21,5.1488,60.44,0.544401544,0.42974538,4,0,0.206966892
1157,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)C3(C)CC(C)(C)CC3(C)CCC(=O)C21C,4.4719,77.51,0.961389961,0.349746014,5,0,0.401477575
1158,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(=O)C1C3(C)CC(C)(C)CCC3(C)CCC12C,4.4719,77.51,1,0.349746014,5,0,0.15332301
1159,COC(=O)C1=CC2(C)CC3CC4CC(C)(C)C(=O)CCC4=CCC3(C)C(C)(C1=O)C2=O,4.392,77.51,1,0.268902276,5,0,0.139613375
1160,COC(=O)C1=CC2(C)CC3(C)C(C)(CCC4(C)C(C)(C)C(=O)CC43C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.269324332
1161,COC(=O)C1=CC2(C(C)=O)CC3C4CCC(C)(C)CCC4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.368317426,5,0,0.329809338
1162,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(=O)C(C1(C)CCC3(C)CCC31C)CC2(C)C,4.862,77.51,0.961389961,0.346606946,5,0,0.209485412
1163,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C2CCC2C(C)(C)C(C)(C)C(=O)CCC23C)C1=O,5.108,77.51,1,0.311311613,5,0,0.099303462
1164,COC(=O)C1=CC2(C)CC34CCCC(CCC(=O)C3(C)C)CCC4(C)C(C)(C1=O)C2=O,4.616,77.51,1,0.346040807,5,0,0.0516317
1165,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)C3(C)CCC(C)(C)CC3C(=O)C1(C)C2(C)C,4.7179,77.51,1,0.333612739,5,0,0.286605954
1166,COC(=O)C1=CC2(C)C(=O)C(C)(CCC3(C)C4(C)CCC(=O)C(C)(C)C4CCC23C)C1=O,4.862,77.51,0.961389961,0.329130227,5,0,0.411080062
1167,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3C(C)(C)CCCC3(C)C1(C)C2=O,4.4719,77.51,1,0.349746014,5,0,0.58388555
1168,COC(=O)C1=CC2(C)C(=O)C(C)(CC3CCC4(C)CCC(=O)CC4(C)CCC32C)C1=O,4.616,77.51,1,0.346040807,5,0,0.178041488
1169,COC(=O)C1=C(C)C2(C)CC3(C)C4(C)CC(C)(C)C(=O)CC4CC3(C)C(C)(C1=O)C2=O,4.4719,77.51,0.314671815,0.349746014,5,0,0.042904668
1170,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1CCC3(C)CCC(=O)C(C)(C)C3C1C2(C)C,4.3278,77.51,1,0.352925302,5,0,0.369366884
1171,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC(=O)C3(C)CCCC3(C)C(C)(C)C21,4.4719,77.51,0.961389961,0.349746014,5,0,0.084125973
1172,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1CCCC2(C)C2(C)CCC(=O)C(C)(C)C12C,4.4719,77.51,0.961389961,0.349746014,5,0,0.304703772
1173,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC3(C)CCC3(C)C1(C)C2(C)C,5.2929,60.44,0.314671815,0.332099866,4,0,0.503190219
1174,COC(=O)C1=C(C(C)=O)C2(C)CC3C4(C)CCC(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.368317426,5,0,0.096752428
1175,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3C(C)(C)CCC1(C)C(=O)CCC32C,4.862,77.51,0.961389961,0.329130227,5,0,0.469071031
1176,COC(=O)C1=CC2(C)C(=O)C(C)(CC3C2CCCC2(C)C(C)(C)C(=O)CCC32C)C1=O,4.4719,77.51,1,0.349746014,5,0,0.125100911
1177,COC(=O)C1=C(C)C2(C)C(=O)C3C4(C)CC(CCC4(C)C)CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.001752044
1178,COC(=O)C1=CC2(C)C(=O)C3(C)CCC(C)(C)CC4CCC4(C)C3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.508556664
1179,COC(=O)C1=CC2(C)CC3(CCC4C(C)(C)C(=O)CCC43C)C(C)C(C1=O)C2(C)C,5.1488,60.44,0.843629344,0.439748526,4,0,0.059043858
1180,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1(C)C2(C)CCC2(C)C(=O)CCC21C,4.4719,77.51,1,0.349746014,5,0,0.516235411
1181,COC(=O)C1=CC2(C)CC3C(C)(CCC(C)(C)C4(C)C(=O)CCC34C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.17768006
1182,COC(=O)C1=CC(=O)C2(C)CC3C4(C)CC(C)(C)CCC4(C)CCC3(C)C(C)(C1=O)C2=O,4.862,77.51,0.650579151,0.329130227,5,0,0.01278804
1183,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC23C)C1=O,4.4719,77.51,1,0.349746014,5,0,0.348234147
1184,COC(=O)C1=CC2(C)CC3C(C)(CCC(C)(C)C4(C)C(=O)CCC34C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.17768006
1185,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC23C)C1=O,4.4719,77.51,1,0.349746014,5,0,0.348234087
1186,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)CC(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.862,77.51,1,0.329130227,5,0,0.370585114
1187,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.465305984
1188,COC(=O)C1=C(C)C2(C)CC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,0.314671815,0.349746014,5,0,0.255158573
1189,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(C)(C)C(=O)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.599860311
1190,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.465305984
1191,COC(=O)C1=CC2(C)CC3C4CC(=O)C(C)(C)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.3278,77.51,1,0.352925302,5,0,0.462579548
1192,COC(=O)C1=CC2(C)C(=O)C(C)(C=C3C(C)(C)CCC4(C)C(=O)CCC4(C)C32C)C1=O,4.392,77.51,1,0.268902276,5,0,0.059414342
1193,COC(=O)C1=C(C)C2(C)CC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,0.314671815,0.349746014,5,0,0.255158573
1194,COC(=O)C1=CC2(C)CC3(C)C4C(C)(CCC(=O)C4(C)C)CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.45780021
1195,COC(=O)C1=CC2(C)CC3CC(C)(C)CC(=O)C(C)(C)C(C)(C)C3(C)C(C)(C1=O)C2=O,4.7179,77.51,1,0.341737863,5,0,0.219064236
