,smiles
427,COC(=O)C1=C(C)C(=O)C(=O)C2(C)C1CCC1(C)C2CCC2C(C)(C)C(=O)CC21C
428,COC(=O)C1(C)CCC2(C)C1CCC1C3(C)C(=O)C(=O)C(C)=C(C)C3CC(=O)C12C
429,COC(=O)C1CCC2(C)C1C1(C)CCC3CCC3(C)C1C(C)(C)C(=O)C(=O)C2(C)C
430,COC(=O)C1=C(C)C(=O)C2(C)C(CCC3C4(C)CC4CCC32C)C1(C)C
431,COC(=O)C1=C(C)C(=O)CC2(C)CC(=O)C3(C)C(CCC4C(C)(C)C(=O)CCC43C)C12C
432,COC(=O)C1CCC2C1(C)CCC1C2(C)CCC2C3(C)C(=O)CCC3=C(C)C(=O)C21C
433,COC(=O)C1(C)CC(=O)C(=O)C2(C)C3=C(C)C4C(C)(C)C(=O)CCC4(C)C3CCC12
434,COC(=O)C1CC2(C)C(=C(C)C1=O)CCC1C3(C)CCC(=O)C(C)(C)C3CCC12C
435,COC(=O)C1C(=O)C(=O)C(C)(C)C2CCC3(C)C(CCC4C5(C)CC(=O)C(C)=C5CCC43C)C12C
436,CC1CC(=O)C(=O)C2(C)CCC3=C(CCC4C3(C)CC3(C)C(C(=O)O)C(=O)C(C)(C)C43C)C12
437,COC(=O)C1=C2C(CCC3C(C)(C)C(=O)CCC23C)C2(C)CC(C)C(=O)C(C)(C)C2C1
438,COC(=O)C1=C(C)C(=O)C(=O)C2(C)C3C(=O)C4(C)CCC5(C)CCC(C)(C)CC5C4CC3C12C
439,COC(=O)C1C(=O)C(C)=C2C1(C)CCC1C2(C)CCC2C(C)(C)C(=O)C(=O)CC21C
440,COC(=O)C1=C2CC3(C)C4CC(C)C(=O)C(C)(C)C4CCC3(C)C2(C)CCC1=O
441,COC(=O)C(=O)C1=C(C)CC2C3(C)CCC(=O)C(C)(C)C3CCC23C(=O)CCC13C
442,COC(=O)C1(C)CC2CCC3(C)CC4(C)C(=O)CCC4C(C)=C3C2(C)C(C)(C)C1=O
443,COC(=O)C1=C(C)C2(C)CCC3(C)C(CCC4C(C)(C)C(=O)CCC43C)C2C1=O
444,COC(=O)C1(C)C(=O)CC2CC3=C4C(CCC3(C)C2(C)C1=O)CC1C(C)(C)C(=O)CCC41C
445,COC(=O)C1CC1C(C)=C1C(=O)C2C3(C)CCC(=O)C(C)(C)C3CCC2(C)C2(C)CCC12
446,COC(=O)C12CCC(C)(C)CC1=C(C)CC1C2CCC2C(C)(C)C(=O)CCC12C
447,CC1CCC2C(C)(C)CCC2(C)C2(C)C(=O)C(=O)C3C(C)(C)C(=O)CCC3(C)C12
448,COC(=O)C1=C2C(C(=O)OC)C(=O)CC2(C)C2CCC3C(C)(C)C(=O)CCC3(C)C2(C)C1
449,COC(=O)C1=C(C)CC2C1(C)CCC1(C)C3(C)CCC(=O)C(=O)C3C(C(=O)OC)CC21C
450,COC(=O)C1(C)C(=O)C(C)(C)C2CC3(C)C(C(=O)Cl)CC4=C(C)C(=O)CCC4(C)C3(C)CCC21
451,COC(=O)C1=C(C)C(=O)C2(C)CCC3C(CCC4(C)CCC(C)(C(=O)OC)C(O)C34C)C2(C)C1=O
452,COC(=O)C1CC(C)=C2C1(C)CCC1C2(C)CCC2C(C)(C)C(=O)C(=O)C(C)(C)C21C
453,CC1=C2CCC3(C)C4(C)CCC(=O)C(C)(C)C4CC3(C)C2C(C)(C)C(=O)C1=O
454,COC(=O)C1CC1C(=O)OC1(C)C(=O)C(=O)C2(C)CCC3C(C)(CCC4CCC43C)C2=C1C
455,COC(=O)C1=C2C(C)(C)C(=O)CCC2(C)C2(C)CCC3C(C)(C)C(=O)CCC3(C)C2C1=O
456,COC(=O)C12CCC3(C)C(CCC1C(C)(C)C(=O)C2(C)C)C12CCC(=C(C)C(=O)C1)CC(=O)C32C
457,COC(=O)C1=C2C(C)(C)C(=O)CCC2(C)C2(C)CCC3C(C(C(=O)OC)CC3(C)C)C2(C)C1
458,COC(=O)C1CCC2(C)CC3CC(C)=C4C(OC)C(=O)C(=O)C4(C)CC1C32C
459,COC(=O)C(=O)C1=C(C)C2CCC3C(C)(CCC4C(C)(C)C(=O)C(=O)C(C)(C)C43C)C2(C)CC1
460,COC(=O)C1=C(C)CC2C(C)(CCC3C4(C)CC(=O)C(=O)C(C)(C)C4CCC23C)C1=O
461,COC(=O)C1(C)C(=O)C(C)(C)CC2(C)C3CCC4C(C)(C)C(=O)CCC4(C)C3CC12
462,COC(=O)C1CC2=C(CCC3(C)C2(C)C(=O)C(=O)C2CC(C)(C)CCC23C)C(C)(C)C1=O
463,COC(=O)C1CCC2(C)C3=C(C)C(=O)C4C(C)(C)CCC4(C)C3CCC2(C)C1(C)C
464,COC(=O)C1CC(C)(C)C2(C)C1CCC1C2C(=O)C(C)=C2C(C)(C)C(=O)CCC21C
465,COC(=O)C12CCC3(C)CCC1C(C)=C2CCC1(C)C(=O)C(=O)C(C)(C)C2CC3(C)C21
466,COC(=O)C1=C(C)C(=O)C(=O)C2(C)C1(C)CCC1C3(C)CCC(=O)C(C)(C)C3CCC12C
467,COC(=O)C1CC2C(C)(CCC3(C)C4CCC5=C(C)C(=O)C(C)(C)CC5C4(C)CCC23C)C1=O
468,CC1C(=O)C(=O)C2(C)CCC3C4C(CCC3(C)C12C)C(C)(C)C(=O)C(=O)C4(C)C
469,COC(=O)C1CC2(C)C3=C(OC)CC4C(C)(C)C(=O)C(=O)C4(C)C3(C)CCC2C1(C)C
470,COC(=O)C1=C(C)C(=O)C2(C)CCC3C(C)(C)C(=O)C4(C)CC(C(=O)OC)CCC4C3(C)CC12
471,COC(=O)C1=C(C)C(=O)C2(C)C3C(=O)CC4C(C)(C)C(=O)CCC4(C)C3CCC12C
472,COC(=O)C12CC3C(CCC4(C)C3C(C)(C)C(=O)C(=O)C4(C)C)C(C)(C)C1C1(C)CCC(=O)CC1=C2C
473,COC(=O)C1CC23CCC(C4CCC5(C)C(=O)C(=O)C(C)(C)C5C4(C)C2=C(C)C1=O)C3(C)C
474,COC(=O)C12CC(C)(C)C(=O)C(C)(C)C1CCC1C3(C)CCC4=C(C)C(=O)CCC4(C)C3CC(=O)C12C
475,CC(=O)C1C(=O)C23CCC4(C)C(C)(C)CCC4(C)C2CCC3C2(C)CC(=O)C(=O)C(C)=C12
476,COC(=O)C1CC2(C)C(=O)C3C(C)(CCC4C(C)(C)C(=O)CCC43C)C2=C(C)C1=O
477,COC(=O)C1C2C(=O)CCC2(C)C2(C)C3CCC4(C)C(=O)C(=O)C(C)=C4C3(C)CCC2C1(C)C
478,COC(=O)C1=C(C)C2C(C)(CC1)CCC1(C)C2(C)C(=O)C(=O)CC2C(C)(C)C(=O)C(OC)C21C
479,COC(=O)C1(C)CCC2(C)C1CC(C)=C1CCC3C(C)(C)C(=O)C(=O)C4(C)CCC3(C)C4(C)C12
480,CCOC(=O)C1CC2(C)C(=O)C3=C(C)CC4C(CCC5(C)C(C)(C)CCC45C)C3(C)C2=C(C)C1=O
481,COC(=O)C1(C)C(=O)C=C(C)C2(C)C1CCC1(C)C2CCC2C(C)(C)C(=O)CCC21C
482,COC(=O)C1CCC2(C)C(CC=C3C4(C)C(=O)C(=O)C(C)(C)C4CCC32C)C1(C)C
483,COC(=O)C1CC2C3CC4(C)C(=C(C)C(=O)C(=O)C4C)C3(C)CCC2(C)C1(C)C
484,COC(=O)C1C(=O)C2=C(C)C(=O)CC2(C)C2CC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C12C
485,COC(=O)C1=C2CCC3C4(C)C(=O)C(=O)CC(C)(C)C4CCC3(C)C2(C)C(C)CC1=O
486,COC(=O)C1CCC2(C)C(=C1C)CC1(C)C3C2CCC3(C)C(=O)C(=O)C1(C)C
487,COC(=O)C1=C(C)C2CCC3(C)C(=O)C(C(=O)OC)CC4(C)C3CCC(C)(C1=O)C24C
488,COC(=O)C1=C(C)C(=O)C(=O)C2CCC3(C)C(CCC4C(C)(C)C(=O)CCC43C)C12C
489,COC(=O)C1CC2C(=C(C)C1=O)CCC1(C)C2(C)C(=O)CC2(C)C(C(=O)OC)CCC21C
490,COC(=O)C1C(=O)C(C)=C2C1(C)CCC1(C)C3CC(=O)C(=O)C(C)(C)C3CCC21C
491,CNC(=O)C1=C2C3CCC4C(C)(C)C(=O)CCC4(C)C3(C)CCC2(C)C(=O)C1=O
492,CC1=C2C(CCC3C2(C)CCC2C(C)(C4CC(C)(C)C(=O)C4=O)CCC32C)C(C)(C)C1=O
493,COC(=O)C12CCC3C4=C(C)C(=O)C(C)(C)CC4CCC3(C)C1CC(=O)C2(C)C
494,COC(=O)C1(C)C(=O)CCC2(C)C3(C)CCC4C(CC(=O)C(=O)C4(C)C)C3C(C)=CC12C
495,COC(=O)C1=C(C)C(=O)C(=O)C2C3CCC4(C)C(C(=O)c5ccc(OC)cc5)CCC4(C)C3(C)CCC12C
496,COC(=O)C1CC2(C)C3CC3(C)CCC2C2(C)CCC(=O)C(C)=C2C1=O
497,CC1=C(C)C2CCC3(C)C(CCC4C(C)(C)C(=O)CCC43C)C2(C)C(=O)C1=O
498,CC1=C2C(=O)C(=O)CC2(C)C2(C)CCC3C(C)(C)C(=O)CCC3(C)C2C1
499,COC(=O)C1=C2CCC3(C)C4CC(C)(C)C(=O)C(=O)C4(C)CCC3C2(C)C(=O)CC1C
500,COC(=O)C(=O)C1CCC2CC=C3C(CCC4(C)C(C)(C)C(=O)C(=O)C34C)C21C
501,COC(=O)C1CC2C3CCC2(C)C1(C)CC1(C)CCC2C(=C(C)C(=O)C(=O)C2(C)C)C31C
502,COC(=O)C1=C(C)C(=O)C2CCC3C(CC(=O)C4(C)C(=O)C(C)(C)CC34C)C2(C)C1
503,COC(=O)C1(C)CCC2(C)C(C1)C1(C)C3(C)CC(C)=C(C)CC3C(=O)C(=O)C21C
504,COC(=O)C1CC(C)=C(C)C2C1(C)CCC1C3(C)CC(=O)C(=O)C(C)(C)C3CCC12C
505,COC(=O)C1CC2C3CC(C)=C4C(C)(C)C(=O)CCC4(C)C3(C)CCC2(C)C1=O
506,COC(=O)C(=O)C1CCC2(C)C3CCC4=C(C)C(=O)C(=O)C(C)(C)C(CCC2(C)C1)C43C
507,COC(=O)C1=C(C)C(=O)CC2(C)C(CCC3C4(C)CC(=O)C(=O)C(C)(C)C4CCC32C)C1
508,COC(=O)C1CC(C)=C1C1CC(C)C2(C)C1CCC1(C)C(=O)C(=O)C(=O)C12C
509,COC(=O)C1C(C)=C2C(=O)CC3CC(C21C)C3(C)C1(C)CCC2CCC(C)(C)C(=O)C2(C)C1=O
510,COC(=O)C1=C(C)C2(C)CCC3C(CCC4(C)C3(C)CCC3C(C)(C)C(=O)C(=O)CC34C)C2C1
511,COC(=O)C1CC2C3(C)CCC(=O)C(C)(C)C3CCC2(C)C2CCC3(C)CC(=O)C(C)=C3C12C
512,COC(=O)C1C(=O)C2(C)C1(C)CC(C(=O)OC)C1(C)CCC(C3CCC(C)(C)C(=O)C3=O)C12C
513,COC(=O)C1C(=O)C2(C)CCC3(C(=O)CC4C5(C)CCC(C)=C(C)C5CCC3C4(C)C2=O)C1(C)C
514,COC(=O)C1CCC2(C)C(=C(C)C(=O)C3C4C(C)(C)C(=O)CCC4(C(=O)OC)CCC32C)C1
515,COC(=O)C1(C)C(=O)C2(C)CC3CC(C)=C1C31CCC(C)(C)C1CC(=O)C2=O
516,COC(=O)C1(C)C(=O)C(C)(C)C2CCC(=O)C2(C)C2(C)CCC3=C(C)CC(C)(C2)C31
517,COC(=O)C1C(C)=C(C(C)C)C2(C)C3CC(=O)C4C(=O)CCC4(C)C3(C)CCC12C
518,COC(=O)C1C2=C(C)CC3CC(C)(C)CCC3(C)C1(C)CCC1(C)C(=O)C(=O)C(C)=C21
519,COC(=O)C1=C2C(C)(C)C(=O)CCC2(C)C2CCC3C(CC4C(=O)C(C)(C)C(=O)C43C)C2(C)C1
520,COC(=O)C(=O)C1=CC2(C)C(CCC3(C)C4CC(C)C(=O)C4(C)CCC23)C(C)(C)C1=O
521,COC(=O)C1CC(=O)C23CCC4(C)C(=O)C(=O)C(C)(C)C5(C)CCC2=C(CCC3C1(C)C)C45
522,COC(=O)C1CCC2(C)C(CCC3(C)C2CCC2C4(C)C(=O)C(=O)C(C)=C4C(=O)CC23C)C1(C)C
523,COC(=O)C1=C(C)C(=O)C(C)(C)C2C1C(=O)C(C)(C)C1CCC3(C)C(=O)CCC3C12C
524,COC(=O)C1(C)C(=O)CCC2(C)C1C(=O)CC1C3(C)C(=O)C(C)=CC(C)(C)C3CCC12C
525,COC(=O)C(=O)C12CCC3C(C)(C)C(=O)CCC3(C)C3(CC1C)C(C)=CC23C
526,COC(=O)C1=C(C)C(=O)C2CCC3C4CCC(C)C4(C)C(=O)C(=O)C3(C)C2(C)C1
527,COC(=O)C12CC(=O)CC1(C)C1CCC3C(CCC12C)C(C)(C)C(=O)C(=O)C3(C)C
528,COC(=O)C1C(C)(C(=O)OC)CCC2C1(C)CCC1C2(C)CCC2C(C)(C)C(=O)C(=O)C21C
529,COC(=O)C1=C(C)CC2(C)CCC3C(C)(CCC4(C)C(=O)CCC(=O)C34C)C2C1=O
530,COC(=O)C1CCC2C1(C)CCC1C2(C)CC2C1(C)CCC1C(C)(C)C(=O)C(=O)C(C)(C)C(=O)C12C
531,COC(=O)C1CCC2C1(C)CCC1(C)C2(C)CCC2C(C)(C)C(=O)C(=O)C(=O)C21C
532,COC(=O)C1CC(=O)C2(C)CCC3C(CCC4C(C)(C(=O)OC)C(=O)C(C)=CC34C)C12C
533,COC(=O)C1=C(C)C2C(C)(CCC3C2(C)CCC2(C)C(=O)C(=O)C(C)(C)CC32C)C1=O
534,COC(=O)C1=CC2CCC3(C)C(CCC4(C)C(C(=O)OC)C(=O)C(C)C43C)C2(C)CC1
535,COC(=O)C1(C)CCC(=O)C2(C)C1CCC1C3CC(=O)C(C)=C(C)C3(C)CCC12C
536,COC(=O)C12CCC3C(C)(CCC4C(C)(C)C(=O)C(=O)C(C)(C)C43C)C1CCC2=O
537,COC(=O)C1(C)C(=O)C(=O)C2(C)C1CCC1CC3(C)C(OC)=CC(=O)C(C)(C)C3CCC12C
538,COC(=O)C1CCC2C(=C(C)C1=O)CCC1C(C)(C)C(=O)C(=O)C21C
539,COC(=O)C12CCC3(C)C(=O)C(=O)C4(C)CCC(=C(C)CC1C)C(O)CC4C32C
540,COC(=O)C1(C)CC2(C)C(C)=C3C4CCC5C(C)(C)C(=O)CCC5(C)C4CCC3(C)C2C(=O)C1=O
541,COC(=O)C12CCC3(C)C(C(=O)C4CC5(C)CCC(=O)C(C)(C)C5=C(C)C43C)C1CC(C)(C)C2
542,COC(=O)C1C(=O)C(C)=C2CC3CCC4(C)C(C)=C(C)CCC4(C)C3(C)CC2C1=O
543,COC(=O)C1=C(C)C(=O)CC2(C)C1CCC1C3(C)CC(=O)C(=O)C(C)(C)C3CCC12C
544,COC(=O)C1CCC2C3(C)C4=C(C)C(=O)C(C)(C)CC1(C)C2(C)CCC43
545,COC(=O)C1CC2(C)C(=C(C)C1=O)CCC1C3(C)C(=O)C(=O)C(C)(C)C3CCC12C
546,COC(=O)C1=C(C)CC2C(C)(C1)C(=O)CC1C3(C)CC(=O)C(=O)C(C)(C)C3CCC21C
547,COC(=O)C1CCC2(C)C1(C)CCC1C3(C)CCC(=O)C(C)(C)C3=C(C)C(=O)C12C
548,COC(=O)C1=C2C3CC(C1)C1(C)CCC(=O)C(C)(C)C1C3(C)CCC(=O)C2(C)C
549,COC(=O)C1C(=O)CC2C3(C)CCC4C(C)(C)C(=O)CCC4(C)C3=C(C)CC12C
550,COC(=O)C1CCC2(C)C(CCC3C4(C)CCC(=O)C(C)(C)C4=C(C)C(=O)C32C)C1
551,CC1=C2C(CCC3(C)C2CCC2C4(C)CC(=O)C(C)(C)C4CCC23C)C(C)(C)C(=O)C1=O
552,COC(=O)C1(C)CCC2C(=C(C)CC3C2(C)CCC2(C(=O)O)C(=O)CC4(C)C2C(=O)C(=O)C34C)C1
553,COC(=O)C(OC)=C(C)C1CC2CC(=O)C3(C)C(=O)CC(=O)C(C)=C3CCC3(C)C1C23C
554,COC(=O)C1=C2C3(C)CCC4C(C)(C)C(=O)CCC4(C)C3CCC2(C)C(C)(C)C(=O)C1=O
555,COC(=O)C1CC2C(C)(CC(C)=C3C4(C)CC(=O)C(=O)C(C)(C)C4CCC32C)C1=O
556,COC(=O)C1=C2C(C3(C)CCC(=O)C(C)(C)C3C1)C1(C)C(=O)CCC3(C)C(CCC31C)C2(C)C
557,COC(=O)C1CC2(C)C(OC)=CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C2C(=O)C1=O
558,COC(=O)C1(C)CC2C3CCC(C)(C(=O)C1=O)C1(C)CCC4(C)C(=O)CC4C(C)=C1CC2(C)C3(C)C
559,COC(=O)C(=O)C1CCC2(C)C1(C)CCC1C3(C)C=C(C)C(=O)C(C)(C)C3CC(=O)C12C
560,COC(=O)C1(C)CC2CC(C)=C3C4C(=O)C(=O)C(C)(C(C)(C)C1=O)C3(C)CCC24C
561,COC(=O)C1=C2C3CCC4C5CCC(C)(C)C5(C)CC(=O)C4(C)C3(C)CCC2(C)C(C(=O)OC)C1=O
562,COC(=O)C1(C)CCC2C1=C(C)C1C3(C)C(=O)C(=O)C2(C)C1(C)C1(C)CCC(=O)C(C)(C)C31
563,COC(=O)C1CC2=C(C)CC3C(C)(CCC2C(C)(C)C1=O)C1(C)C(C)(C)C(=O)C(=O)C31C
564,COC(=O)C(=O)C1CCC2(C)C(=O)C(=O)C3C(CCC4C5(C)CC(=O)C(C)=C(C)C5CCC34C)C12C
565,CC1=C(C(=O)OC2CCC3CC4(C)C(CCC5C(C)(C)C(=O)CC54C)C3(C)C2)C(=O)C(C)(C)C1=O
566,COC(=O)C1=C(C)C2(C)CCC3CCC4C(C)(C)C(=O)CCC4(C)C3(C)C2(C)C1=O
567,COC(=O)C1CC2(C)C3=C(C)C4C(C)(C)C(=O)CC(=O)CCC4(C)C3CCC2C1(C)C
568,COC(=O)C1=C2CCC3C(CC(=O)C3(C)C)C23CCC2(C)C(C)(C)C(=O)CCC2(C)C3(C)C1=O
569,COC(=O)C1=C(C)C2(C)C(CCC3(C)C2CCC2(C)C(C)(C)C(=O)C(=O)C(C)C32C)C1
570,COC(=O)C1CCC2(C)C3CCC4C(C)(CCC(=O)C4(C)C(=O)OC)C3=C(C)C12C
571,COC(=O)C1CC2(C)C3(C)CC(=O)C(C)C3CCC2(C)C2(C)CCC(=O)C(C)=C12
572,COC(=O)C1CCC2(C)C(=O)C3=C4CCC(=O)C(C)(C)C4CCC3(C)C2(C)C1C
573,COC(=O)C1CC2C(C)(C1)C(=O)CC1C2(C)CCC2(C)C(C)=C(C)C(=O)C(=O)C12C
574,COC(=O)C1(C)C(=O)CCC2(C)C1CCC1C3(C)CCC(=O)C(C)=C3CC12C
575,COC(=O)C1(C)CC2=C(C)C(=O)C3(C)C(CCC4C(C)(C)C(=O)CCC43C)C2(C)CC1=O
576,COC(=O)C1CC2(C)C(CCC3C4(C)CCC(=O)C(C)(C)C4CCC32C)C(C)(C)C1=O
577,COC(=O)C1CCC2(C)C1(C)CCC1C3(C)CCC(=O)C(C)=C3C(=O)C12C
578,COC(=O)C1(C)CCC2(C)C3=C(C)CC4C(C)(CCC5(C)C(=O)CC45C)C3C(=O)C(=O)C2C1
579,COC(=O)C12CCC(C)(C)CC1C1(C)CCC3(C)C(=O)C(=O)C(C)=C3C1CC2C
580,COC(=O)C1C(=O)C(=O)C2(C)C1CCC1(C)C2CC(C)=C2CC(C)(C(=O)OC)CCC21C
581,COC(=O)C1CC(C)=C2CC3(C)C(CCC34CC3(C)C(=O)CCC3(C)C(=O)C4=O)C21
582,COC(=O)C1CC2C3(C)CCC4C(C)(C)CCC4(C)C3=C(C)C(=O)C2(C)C1=O
583,COC(=O)C1=C(C)CC2(C(=O)OC)C(C)(CCC3C4(C)CCC(=O)C(C)(C)C4CCC32C)C1=O
584,COC(=O)C1CC2C3(C)CCC(=O)C(C)(C)C3CCC2(C)C2(C)C(=O)C(=O)C(=O)C(C)(C)C12
585,COC(=O)C1(C)CCC2C(=O)C3(C)C(=O)CCC3C3(C)C(O)CC2(C)CC13
586,COC(=O)C1CC2(C)C(CCC3C2(C)CCC2=C(C)C(=O)C(=O)C(C)(C)C23C)C(C)(C)C1=O
587,COC(=O)C1CCC2(C)C3CCC4(C)C(=O)C(C)(C)C(=O)C(=O)C4(C)C3CCC2C1(C)C
588,COC(=O)C1CC2C(C)(CCC3C2(C)CCC2=C(C)C(=O)C4(C)C2CC(=O)C(C)C34C)C1
589,COC(=O)C12CCC(=O)C(C)(C)C3CCC4=C(C)C(=O)C5C(C)(CCC51C)C4(C)C32
590,COC(=O)C12CCC(C)=C1C(C)C1(C)CCC3C(C)(CC4C(C)(C)C(=O)C(=O)C43C)C1C2
591,COC(=O)C12CCC1(C)C1C(=O)CC3C4=CC(=O)C(C)(C)C4CCC3(C)C1(C)CC2
592,COC(=O)C(=O)C1=C(C)C(C)C2CCC3C4(C)CC(=O)C(=O)C4CCC3(C)C2(C)C1
593,COC(=O)C1=C(C)CCC(C)(C2(C)C(=O)CC3CCC4CCC(C)(C32)C4(C)C)C1=O
594,COC1=CC2CCC3C(=C(C)CC4(CCC34C)C1=O)C2(C)C1CC(C)C(=O)C(C)(C)C1=O
595,COC(=O)C1=C(C)CC2(C)C(C1=O)C(=O)C1(C)C2CCC2(C)C(C(=O)OC)CCC21C
596,CC1=C(C(=O)C2CC(C)(C)C3CCC4(C)C5CC5(C)C4C3(C)C2)C(C)(C)C(=O)C1=O
597,COC(=O)C1=C2C(=O)CC3(C)C(C2(C)CC1)C1(C)CCC3(C)CCC1C(=O)OC
598,COC(=O)C1=C(C)C(=O)C2(C)C(CCC3(C)C4(C)CCC(=O)C(C)(C)C4CCC23C)C1=O
599,COC(=O)C1=C(C)C2CCC3(C)C(C(=O)C(=O)C4(C)CCC(C(=O)OC)C43C)C2(C)CC1
600,COC(=O)C1CC(C)(C)C2CCC3(C)C(CCC4=C(C)C(=O)C(=O)CC43C)C2(C)C1=O
601,COC(=O)C1=C(C)C2(C)CCC3C4C(C)(CCC3(C)C2CC1=O)CC(=O)C4(C)C(=O)OC
602,COC(=O)C1CC2CC3C(C)(CCC4(C)C5CC(C)(C)C(=O)C5(C)CCC34C)C2=C(C)C1=O
603,COC(=O)C1=C(C)CC2C1(C)CCC1C3(C)CCC(=O)C(C)(C)C3CC(=O)C21C
604,COC(=O)C1CCC2(C)C1(C)CC(=O)C1CCC3C(C)=C(C)C(=O)CC3(C)C12C
605,COC(=O)C1CC(=O)C(C)(C)C2CCC3(C)CC4(C)C(=O)C(=O)C(C)=C4CCC3C12C
606,COC(=O)C1(C)C(=O)C(=O)C(C)(C)C2(C)C1CCC1(C)C3CC(=O)C(C)=C(C)C3(C)CCC12
607,COC(=O)C1CC(=O)C(C)=C2C1(C)CCC1C2(C)CCC2C(C)(C)C(=O)CCC21C
608,COC(=O)C1C(=O)C(C)=C2C1(C)CCC1C2(C)CCC2C3(C)CC(=O)C(=O)C(C)(C)C3CCC12C
609,COC(=O)C1CC2C(=C(C)C1=O)CCC1C2(C)CCC2(C)C(C)(C)C(=O)CCC12C
610,COC(=O)C1=C(C)CC2(C)C(C1)C(C)(C)C1C3(C)CCC(=O)C(C)(C)C3CC(=O)C12C
611,COC(=O)C1=CC2(C)C(CCC3C4(C)CCC(=O)C(C)(C)C4CCC32C)C(C)(C)C1=O
612,COC(=O)C1CCC2(C)C(=C1C)CCC1C2(C)CC2(C(=O)OC)C(=O)C(C)(C)C(=O)CC12C
613,CC(=C1CCC(=O)C(=O)C1(C)C)C1CC(=O)C2(C)C(=C1C)CCC1CCC12C
614,CC1=C2C(CCC3C2(C)CC2(C)CC4C(=O)C(=O)C(=O)C2(C)CCC43C)C(C)(C)C1=O
615,COC(=O)C1CCC2C(=O)C(C)=C3C4(C)CC(=O)C(=O)C(C)(C)C4CCC3(C)C12C
616,COC(=O)C1=C(C)C2(C)C1CCC1(C)C2CCC2C1(C)CCC1(C)C(C)(C)C(=O)C(=O)C21C
617,COC(=O)C1CC2CCC3(C)C(=C(C)C(=O)CC4C5(C)C(=O)C(C)(C)C(=O)CC5CCC43C)C21C
618,COC(=O)C1=C(C)C2(CC3(C)C4CCC5C(CC(C)(C)C(=O)C5(C)C2=O)C43C)C(=O)CC1
619,COC(=O)C1=C(C)CC2(C)C3CCC(C1=O)C1(C)CCC4C(C)(C)C(=O)CC4(C)C1C(=O)C32C
620,COC(=O)C1=CC2(C)C(CCC3(C)C4CCC(=O)C4(C)CCC23)C(C)(C)C1=O
621,COC(=O)C12CCC3C(C)(C)C(=O)CCC3(C)C(=O)C1(C)C1(C)C(=C2C)CCC2CC21
622,COC(=O)C1C(=O)C(=O)C2=C(C)CC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C21C
623,COC(=O)C1=C2CCC3(C)C4(C)C(=O)C(=O)C(C)(C)C(=O)C4CCC3(C)C2(C)CC(C(=O)OC)C1
624,COC(=O)C1(C)CC2=C(C)C(=O)C23C(CCC2C(C)(C)C(=O)C(C)(C4CC4)CCC23C)C1=O
625,COC(=O)C1=C2C3(C)CCC(=O)C(C)(C)C3CCC2(C)C2CC3C(C)(C)C(=O)C(=O)CC3(C)C2(C)C1
626,COC(=O)C1CC(C(=O)OC)C2(C)CCC3(C)C4(C)CC(=O)C(=O)C(C)(C)C4CCC3(C)C12
627,COC(=O)C1=CC2(C)C3CCC4C(C)(C)C(=O)C(=O)C(C)(C)C4(C)C3CCC2C(C)(C)C1=O
628,COC(=O)C1(C)C(=O)CCC2(C)C1CCC1C3(C)C(=O)C(C)=CC(=O)C3CCC12C
629,COC(=O)C1=C(C)C2CCC3(C)C(CCC4C(C)(C)C(=O)C(=O)C(C)(C)C43C)C2(C)CC1=O
630,COC(=O)C1(C)CCC2(C)C1CCC1C3(C)CC(C)(C)C(=O)C(=O)C(CC12C)C3=O
631,COC(=O)C1=C(C)C(=O)C(C)(C2CCC3C4CCC5(C)C(C)(C)CCC5(C)C4(C)C(=O)C(=O)C32C)C1
632,COC(=O)C12CCC3(C)C4=C(C)C(=O)C(=O)C(C)(C)C4CCC3(C)C1CCC(=O)C2(C)C
633,COC(=O)C1C(C)(C)C(=O)C(=O)C1(C)C
634,COC(=O)C1=C(C)C(=O)C2(C(=O)OC)CC3(C)C(CCC4C(C)(C)C(=O)CCC43C)CC12
635,COC(=O)C1=C(C)CC2C(C)(C1)C(=O)C1C3(C)CCC(=O)C(C)(C)C3CCC21C
636,CC1=C2CCC3C(C)C4(C)CC(OC4=O)C(=O)C(C)(C)C4CCC(C)(C2CCC1=O)C34C
637,COC(=O)C1CC2(C)C(C)(CCC3C4(C)C(=O)C(=O)CC(C)=C4CCC32C)C1=O
638,COC(=O)C1=C(C)CCC2(C)C(=O)C3C4(C)CCC5C(C)(C)C(=O)C(=O)CC5(C)C4CC3(C)C12C
639,COC(=O)C1(C)C(=O)C(=O)C(C)(C)C2CCC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C21C
640,COC(=O)C1CCC(C)(C2C(=O)C(=O)C3(C)CCC4C2C(C)(C3)C(C)(C)C2=C(C)CCC24C)C1=O
641,COC(=O)C1(C)C(=O)CC2C3C4(C)CC(C)=C(C)C(=O)C4CCC(C)(C1=O)C23C
642,COC(=O)C1=C2CCC3(C)C4CC(C)(C)CCC4(C)C(=O)C3C2(C)CCC1=O
643,COC(=O)C1(C)CC2=C(C)CC3C(CCC4C(C)(C)C(=O)CC34C)C2(C)C(=O)C1=O
