,smiles,logp,tpsa,sub_similarity,qed,hba,hbd,molwt,gasa_score
270,COC(=O)C1=C(C)C2(C)CCC3C(C)CC4(C)CCC3(C)C4(C)C(=O)C(C)(C1=O)C2=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.196217746
271,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(C)(C)C1C(=O)C3(C)CCC(C)(C3C)C12C,4.3278,77.51,1,0.352925302,5,0,428.2562743,0.123105519
272,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CCC3C4(C)CCC(C)C3(C)C2(C)C(=O)C4)C1=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.259138316
273,COC(=O)C1=C(C)C2(C)CC3(C)C(C)(CC(C)(C1=O)C2=O)C(=O)C1(C)CCC1C3(C)C,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.039256845
274,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CCC3(C)CCC3(C)C3(C)CC(=O)C(C)C23)C1=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.234328836
275,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(C)(C)C2C1(C)CC2(C)CC(C)(CC1=O)C2,4.4719,77.51,0.287644788,0.368317426,5,0,428.2562743,0.364543825
276,COC(=O)C1=C(C)C2(C)CC3C4(C)CCC(=O)C4(C)CC3(C)C(C)(C)C(C)(C1=O)C2=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.057968818
277,COC(=O)C1=C(C)C2(C)C(=O)CC3(C)CC4CCC4CCC(C)(C)C3C(C)(C1=O)C2=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.23500064
278,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CC2(C)CC(C)(C)C2(C)CCC2C1=O,4.4719,77.51,1,0.349746014,5,0,428.2562743,0.032302737
279,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1CCCCCC3C1(C)C3(C)C(C)(C)C2=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.149239227
280,COC(=O)C1=C(C)C2(C)CCCC3(C)C4(C)C(=O)C(CC4(C)C)C3(C)C(C)(C1=O)C2=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.055231452
281,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(CC1CCC1(C)C)CC2C=C1CC(=O)C1,4.392,77.51,1,0.28830006,5,0,426.2406242,0.10173922
282,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CCC3CC4(C)CCC(=O)C4(C)C(C)(C)C32)C1=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.110664487
283,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1CCC(C)(CC1(C)C)C1(C)C(=O)CC21C,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.576120377
284,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3(C)C4(C)CCC4(C)C3(C)C(C)(C)C2=O)C1=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.077850781
285,COC(=O)C1=CC2(C)C=CC3=C(C)C(=O)CCC4(C)CCC4(C)C3CC(C)(C1=O)C2=O,4.3121,77.51,0.961389961,0.356034012,5,0,424.2249741,0.022712646
286,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC(=O)C3(C)CC4CC4C3(C)CCC2(C)C)C1=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.085569821
287,COC(=O)C1=C(C)C2(C)CC3C4CCC(CCC(=O)C4)CC(CC(C)(C1=O)C2=O)C3C,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.00156701
288,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3C(C)(C)C(=O)C4(C)CCC3(C)C2(C)C4)C1=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.051111523
289,CCOC(=O)C1=C(C)C2(C)CC3(C)CCC4(C)C(=O)C4(C)CCC3CC(C)(C1=O)C2=O,4.616,77.51,0.961389961,0.364415473,5,0,428.2562743,0.089515872
290,COC(=O)C1=C(C)C2(C)C(=O)C(C1=O)C1CCCCC1(C)C1(C)CCC(=O)C1C2(C)C,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.152746588
291,COC(=O)C1=C(C)C2(C)C(=O)C3(C)CCC(C)C4(C)C(C)(C(=O)CCC2(C)C1=O)C34C,4.4719,77.51,0.127413127,0.454761323,5,0,428.2562743,0.193578258
292,COC(=O)C1=C(C)C2(C)CC3(C)C(=O)C4(C)CCC4CCC3C(C)(C)C(C)(C1=O)C2=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.070784703
293,COC(=O)C1=C(C)C2(C)CC3CCC(=O)C4(C)CCC(C)(C4C)C3(C)C(C)(C1=O)C2=O,4.4719,77.51,0.314671815,0.349746014,5,0,428.2562743,0.06515301
294,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CCC3(C)CCC(=O)C2C2(C)C(C)CC32C)C1=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.104837939
295,COC(=O)C1=C(F)C2(C)CC3C(CCC(C)(C1=O)C2=O)C1(C)CCC(=O)CC3(C)CC1,4.5231,77.51,0.299227799,0.345773337,5,0,432.2312024,0.129108682
296,COC(=O)C1=C(C)C2C(=O)C(C)(C1=O)C1(C)C(=O)C3(C)CCC3(C)CC1CC(C)=C2C,4.392,77.51,0.961389961,0.268902276,5,0,426.2406242,0.014764875
297,COC(=O)C1=C(C)C2(C)CC(C)(C3C(C)(C)C4C(=O)CCCC43C)CC(C)(C1=O)C2=O,4.4719,77.51,0.314671815,0.368317426,5,0,428.2562743,0.082385354
298,CCC1(C)C2C(C)(C3(C)CCC(=O)C3)C3(C)C(=O)C(C(=O)OC)=C(C)C(C)(C3=O)C21C,4.4719,77.51,0.314671815,0.376435698,5,0,428.2562743,0.021559104
299,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CCC3C4C(C)(C)C(=O)CC(C)(C32)C4(C)C)C1=O,4.3278,77.51,0.299227799,0.352925302,5,0,428.2562743,0.125437796
300,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3(C)C4(C)CCC(=O)C(C)(C4(C)C)C23C)C1=O,4.4719,77.51,0.314671815,0.349746014,5,0,428.2562743,0.098403461
301,COC(=O)C1=C(C)C2(C)CC3(C)CCC4C(CCC(C)(C1=O)C2=O)C(C)(C)C4CC3=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.033250887
302,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC(C)(C)C3(C)CCC2C3(C)C1=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.341261029
303,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC(=O)C(C)(C)C3(C)CCC2(C)C31,4.4719,77.51,0.314671815,0.349746014,5,0,428.2562743,0.294845581
304,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1CCC3(C)C(CCC(=O)C(C)C3C)CC12,4.3278,77.51,0.299227799,0.352925302,5,0,428.2562743,0.177840739
305,CC1=C(C(=O)OCC(C)C)C(=O)C2(C)C(=O)C1C(C)C1C(C)CC(C)(C)CCC12C,5.3948,60.44,0.314671815,0.351269671,4,0,416.2926598,0.005757974
306,COC(=O)C1=C(C)C2(C)CCC(C)(C)C3CCC4(C)C(=O)C3CC4(C)C(C)(C1=O)C2=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.08827392
307,COC(=O)C1=C(C)C2(C)CC(=O)C(C)(CCC3(C)C(C)CC4CCC4(C)C3C2=O)C1=O,4.4719,77.51,0.214285714,0.349746014,5,0,428.2562743,0.085862599
308,COC(=O)C1=C(C)C2(C)CCC3CCC4(C)C(C)C(=O)CC4(C)C(C3)C(C)(C1=O)C2=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.033215448
309,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1CC3(C)CC1(C)CCC(=O)C2(C)C3(C)C,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.072079904
310,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1CCC1(C)C1CCC2(C)CC(C)(C)C1=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.441073149
311,COC(=O)C1=C(C)C2(C)C(=O)C(CCCC3CC4C(C)=C(C(=O)CC4(C)C)C32C)C1=O,4.392,77.51,0.961389961,0.352963818,5,0,426.2406242,0.012080566
312,COC(=O)C1=C(C)C23C(=O)C(C)(CC(CCC4(C)CC2(C)C(C)(C)C4=O)C3(C)C)C1=O,4.4719,77.51,0.314671815,0.349746014,5,0,428.2562743,0.033659324
313,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1=CC(C)(C)C3(C)CCC(C)(CCCC23)C1=O,4.7821,77.51,0.961389961,0.33303413,5,0,440.2562743,0.199085295
314,COC(=O)C1=C(C)C2(C)CCC3(C)C4(C)CC4(C)C(=O)CC(C)C3(C)C(C)(C1=O)C2=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.06431222
315,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CCC3C(C)(C)C(C)C(=O)C3(C)C2(C)C)C1=O,4.3278,77.51,0.961389961,0.361195682,5,0,416.2562743,0.266993195
316,COC(=O)C1=C(C)C2CC3(C)CCC4(C)C(=O)CCC(C3(C)C)C2(C)C(C)(C1=O)C4=O,4.4719,77.51,0.816602317,0.349746014,5,0,428.2562743,0.040273961
317,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CC3(C)C(=O)C(CCC3C)CC2(C)C1,4.4719,77.51,1,0.349746014,5,0,428.2562743,0.003985341
318,COC(=O)C1=C(C)C2(C)C(=O)C(CC(C)(C)C3(C)C(=O)C4(C)CCC(C)(C4)C23C)C1=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.026115311
319,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CCC3(C)C4(C)CCC(=O)C(C)(C)C4C23C)C1=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.193934053
320,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3CC(C)(C)C4(C)CCC4(C)C(=O)C32C)C1=O,4.4719,77.51,0.314671815,0.349746014,5,0,428.2562743,0.144374177
321,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(C)C(C)(C)C1(C)C(C(=O)C2(C)C)C1(C)C,4.5738,77.51,0.961389961,0.345804994,5,0,430.2719243,0.08473137
322,COC(=O)C1=C(C)C2(C)C(=O)C(CCC2(C)CCC(C)CC2C(=O)C(C)=C2Cl)C1=O,4.5684,77.51,0.314671815,0.347395193,5,0,434.1860018,0.031897649
323,COC(=O)C1=C(C)C2(C)CC3(C)C(CC4(C)CCCC43C)C(=O)C(C)C(C)(C1=O)C2=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.027021594
324,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CCC3(C)C(=O)C2(C)CCC2CC2C3(C)C)C1=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.072009444
325,COC(=O)C1=C(C)C2(C)CC3C(CCC(C)(C)C(=O)C(C)(C1=O)C2=O)C1(C)CCC31C,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.20879665
326,COC(=O)C1=C2C3CC2(C)C(=O)C(CC3CCC2(C)CCC3(C)C(=O)CCC23C)C1=O,4.2259,77.51,0.961389961,0.38197496,5,0,426.2406242,0.000212128
327,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC(CCC3(C)C(=O)C3(C)C)C21C,4.4719,77.51,0.961389961,0.374975618,5,0,428.2562743,0.03444919
328,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3CC2(C)CC2C(C)(C)C(=O)CCC32C)C1=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.157527491
329,COC(=O)C1=C(C)C2(C)CC3(C)C4(C)CCC(C)(C)C(=O)C4C3(C)CC(C)(C1=O)C2=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.025009876
330,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3(C)CCC4(C)C(C)(C)C4(C)C(=O)C32C)C1=O,4.4719,77.51,1,0.349746014,5,0,428.2562743,0.188958302
331,COC(=O)C1=C(C)C2(C)C(=O)C3CCC(C)(C)C(C)(C(C)(C1=O)C2=O)C1(C)CCC31C,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.38543126
332,COC(=O)C1=C(C)C2(C)C(=O)C3(C)CCCC4C(C)(C)C4(C)CC3(C)C(C)(C1=O)C2=O,4.4719,77.51,0.314671815,0.349746014,5,0,428.2562743,0.074233882
333,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3C2C2(C)CC(C)(C)C(=O)CCC3(C)C2)C1=O,4.4719,77.51,0.314671815,0.349746014,5,0,428.2562743,0.031072339
334,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CC3CCC(CCC2(C)C1=O)C3(C)C,4.4719,77.51,0.314671815,0.349746014,5,0,428.2562743,0.340348274
335,COC(=O)C1=C(C)C2(C)C(=O)C3C4(C)C(C)(C)CCC(=O)C(C)(CCC2(C)C1=O)C34C,4.4719,77.51,0.127413127,0.454761323,5,0,428.2562743,0.083259441
336,COC(=O)C1=C(C)C2(C)CC3(C)C(CC4C(=O)CCC42C)C(=O)C(CCC3(C)C)C1=O,4.4719,77.51,0.741312741,0.349746014,5,0,428.2562743,0.06317123
337,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)C3CCC(=O)C3C(C)(C)C2(C)C1(C)C,4.3278,77.51,1,0.352925302,5,0,428.2562743,0.324546307
338,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCCC3(C)C(=O)CC3C2(C)CC1C,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.184023887
339,COC(=O)C1=C(C)C2C(=O)C(C)(C1=O)C1(C)CCC2(C)CCC2(C)C(=O)C(C)(C)C21C,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.174695581
340,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3C4(C)CCCC2(C)C(=O)C(C)(C)C34C)C1=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.041444112
341,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1C3(C)CCC(=O)C(C)C(C)(CC3)CC12C,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.105192095
342,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1C(C)(C)CCC3(CCC3=O)C1(C)C2(C)C,4.4719,77.51,0.314671815,0.349746014,5,0,428.2562743,0.272879511
343,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)C(=O)C3(C)C(C)CC2(C)CCCC31C,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.310702294
344,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CCC3(C)C4CCC(=O)C(C4)C(C)(C)C23C)C1=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.170721218
345,COC(=O)C1=C(C)C2(C)CCC(C3(C)CC4C3C(=O)CC4(C)C)CCC(C)(C1=O)C2=O,4.4719,77.51,0.299227799,0.368317426,5,0,428.2562743,0.131959975
346,COC(=O)C1=C(C)C2C(=O)C3(C)C(=O)CC4CCC(C)(CCC(C)(C1=O)C3(C)C)C42C,4.4719,77.51,0.198841699,0.349746014,5,0,428.2562743,0.210804701
347,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CCC3(C)C2C(=O)C2C(C)(C)CCCC23C)C1=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.047346815
348,COC(=O)C1=C(C)C2CC(=O)C(C)(CC3(C)C(=O)C(C)(C2)C2(C)CCC(C)(C)C32)C1=O,4.4719,77.51,0.741312741,0.349746014,5,0,428.2562743,0.003361038
349,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1C3(C)CCC(C)(CC12C)C(=O)C(C)=C3C,4.392,77.51,0.299227799,0.352963818,5,0,426.2406242,0.037377361
350,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CCC3(C)C4C(C)(C)CCC(=O)C4(C)C23C)C1=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.143285543
351,COC(=O)C1=C(C)C2(C)CCC(C3CCC=CC4(C)CC3(C)C4=O)CC(C)(C1=O)C2=O,4.392,77.51,0.299227799,0.283180908,5,0,426.2406242,0.018257895
352,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3C(=O)CCC4(C)CC2(C)C3(C)C4(C)C)C1=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.095735453
353,COC(=O)C1=C(C)C2(C)C(=O)C(C1=O)C1C(C)(CCC1(C)C1(C)CCCC1(C)C)C2=O,4.4719,77.51,1,0.368317426,5,0,428.2562743,0.01133108
354,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1C3C(=O)CCC1(C)C3(C)C(C)(C)C2(C)C,4.3278,77.51,0.299227799,0.352925302,5,0,428.2562743,0.242428929
355,CCC1(C)C2=C(C)C3(C)C4(C)CCC(=O)C4(C)C3(C)CC1(C)C(=O)C(C(=O)OC)=C2C,5.6031,60.44,0.208494208,0.425681827,4,0,426.2770097,0.019865764
356,COC(=O)C1=C(C)C2(C)CC3(C)CC3(C)C3(C)C(=O)C(C)CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.03764087
357,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC(C)C1(C)C1(CCCC1C)C2=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.024825908
358,COC(=O)C1=C(C)C2(C)CCC3(C)C4CC(=O)C4(C)C3(C)C(C)(C)CC(C)(C1=O)C2=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.073900692
359,COC(=O)C1=CC2(C)CCC3(C)C4CCC(=O)C(C)(C4)C3(C)C(C)(C)C(C)(C1=O)C2=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.178657264
360,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(CC(C=O)=C2C)CC2CCC1(C)CC2(C)C,4.7821,77.51,0.961389961,0.26719143,5,0,440.2562743,0.076133065
361,COC(=O)C1=C(C)C2(C)C(=O)C3C(C)C(C)(CCC4(C)CCC34C)CC(C)(C1=O)C2=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.006695318
362,COC(=O)C1=C(C)C2(C)C3C(C)(CCC(C)(C)C4(C)CCCC24C)C(=O)C3(C)C1=O,5.2929,60.44,0.198841699,0.332099866,4,0,414.2770097,0.036352135
363,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CCC3C2C(C)(C)C2(C)CCC3(C)CC2)C1=O,5.2929,60.44,0.961389961,0.332099866,4,0,414.2770097,0.116711788
364,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CCC3C4(C)CC(C)(C)CCC4C3(C)C2=O)C1=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.15421775
365,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3CC4(C)CCC4(C)CC2C(=O)C3(C)C)C1=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.013298692
366,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC(=O)C3CCCC4C(C)C4CCCC32C)C1=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.21272932
367,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC2C2(C)CC(C)(C)C(C)(C1)C2=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.09053804
368,COC(=O)C1=C(C)C2(C)CCC(=O)C3(C)CC4(C)CCCC4C3C(C)(C)C(C1=O)C2=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.02058818
369,COC(=O)C1=CC2(C)C(=O)C(C)(CCC3C4CCC(C)(C)CC(=O)C3(C)C2(C)C4)C1=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.142813444
370,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CCC3(C)C(C)(CCC2(C)C)C2C(=O)C23C)C1=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.058922097
371,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)C3=CCCC(C)(C)C3=CC(=O)CC21C,4.3121,77.51,0.961389961,0.356034012,5,0,424.2249741,0.085513398
372,COC(=O)C1=C(C)C2(C)C(=O)C(C1=O)C(C1CC3(C)CCC(=O)C(C)(C)C3(C)C1)C2C,4.3278,77.51,0.938223938,0.371665533,5,0,428.2562743,0.048024289
373,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(C)(C)C1(C)C(=O)C(C)(C(C)C)C1C2(C)C,4.5738,77.51,0.961389961,0.364167138,5,0,430.2719243,0.267533511
374,COC(=O)C1=CC2(C)CC3(C)CCC(C)(C(C)(C1=O)C2=O)C1(C)CCC1C(C)(C)C3=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.506130517
375,COC(=O)C1=C(C)C2(C)C(=O)C3C(C)(CCC(C)(C)C4(C)CCC34C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,428.2562743,0.100662872
376,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCCC(=O)C3(C)C1CCCC3(C)C2C,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.221240535
377,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1CC2(C)CCC2C(=O)C(C)(C)C2C1(C)C,4.3278,77.51,0.314671815,0.352925302,5,0,428.2562743,0.087835431
378,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(=O)C1CCC(C)(C)C3(C)CCC3(C)CCC12,4.4719,77.51,1,0.349746014,5,0,428.2562743,0.092672639
379,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CC(=O)C(C)(C)C2(C)C2(C)CCC12C,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.377988249
380,COC(=O)C1=C(C)C2(C)CC3(C)CCC4(C)C(CCC4C(=O)C3)CCC(C)(C1=O)C2=O,4.616,77.51,0.299227799,0.346040807,5,0,428.2562743,0.226611227
381,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(=O)C1(C)CCC3(C)CCC(C)CC3C12C,4.4719,77.51,0.314671815,0.349746014,5,0,428.2562743,0.231387839
382,COC(=O)C1=C(C)C2(C)CCC=C3C=C4C(=O)C(C)(C)C4CCC3CC(C)(C1=O)C2=O,4.3121,77.51,0.961389961,0.356034012,5,0,424.2249741,0.055611655
383,COC(=O)C1=C(C)C2(C)CC(C3CCCC3)C(=O)C(Cl)=C(C)C(C)C(C)(C1=O)C2=O,4.5684,77.51,0.961389961,0.361164332,5,0,434.1860018,0.128884241
384,COC(=O)C1=C(C)C2(C)C(=O)C3CCCC4(C)C(CCC3(C)C(C)(C1=O)C2=O)C4(C)C,4.4719,77.51,1,0.349746014,5,0,428.2562743,0.286855161
385,COC(=O)C1=C(C)C2(C)CCC3C4(C)CCC(=O)C(C)(C)C4(C)C3(C)C(C)(C1=O)C2=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.326461792
386,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC(=O)C(C)(C)C3(C)C4CCC3C2(C)CC4)C1=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.169869527
387,COC(=O)C1=C(C)C2(C)C(=O)C3CCCCC3(C)CCC3C(C)(C)C3(C)C(C1=O)C2=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.010475282
388,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCCC3C(=O)C3(C)C1(C)CCC2C,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.166361123
389,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(=O)C1(C)CC(C)CC3CCC2CCC3C1,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.020826844
390,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C2=O)C2(C)CCC3(C)C(CCC(C)(C)C32C)C1=O,4.4719,77.51,0.544401544,0.349746014,5,0,428.2562743,0.244321004
391,COC(=O)C1=C(C)C2(C)CC3(C)CC(C)(C(=O)C(C)(C)C(C)(C1=O)C2=O)C1(C)CCC31,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.091915704
392,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)C3(C)C(C)(C)C(=O)CCCC3(C)C21C,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.180881411
393,COC(=O)C1=C(C)C2(C)CC3C(C)(CC4(C)C(C)(C)C(=O)CC34C)C(=O)C(C)(C1=O)C2=O,3.6509,94.58,0.299227799,0.349482112,6,0,442.2355388,0.014882842
394,COC(=O)C1=C(C)C2(C)C(=O)C3C(C)(C)CC4CCC4(C)CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,428.2562743,0.208624765
395,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CC2CC2(C)CC(C)(CC1(C)C)C2=O,4.4719,77.51,0.314671815,0.349746014,5,0,428.2562743,0.166590124
396,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CCC3(C)CC4(C)C(=O)C2(C)C4(C)C=C3C)C1=O,4.392,77.51,0.299227799,0.268902276,5,0,426.2406242,0.087753899
397,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC(C)CCC2C2(C)CCC1C2=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.077507041
398,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CC3(CCCC(C)(C)C3=O)C1CC2C,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.069208406
399,COC(=O)C1=C(C)C2(C)CC(=O)C(C)(CCC3CC(C)(C)C3CC3(C)C(=O)C32C)C1=O,4.4719,77.51,0.741312741,0.349746014,5,0,428.2562743,0.178483769
400,COC(=O)C1=C(C)C2(C)CCC3(C)C(CC4C(=O)CCC4(C)C3(C)C)C(C)(C1=O)C2=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.248249218
401,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CC2(C)CCC(=O)C2CC(C)(C)C21C,4.4719,77.51,0.314671815,0.349746014,5,0,428.2562743,0.132784665
402,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(=O)C1(C)CCC3CCCC3(C)C1C2(C)C,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.139243513
403,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(C)C1(C)C(=O)C2(C)CCC(C)C2(C)CC21,4.3278,77.51,0.961389961,0.352925302,5,0,428.2562743,0.016407972
404,COC(=O)C1=C(C)C2(C)CC3(C)CC4(C)C3C(=O)C(C)(C)CC4(C)CC(C)(C1=O)C2=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.03891737
